Time,Name,IP,Value,X,Y
2023-06-28 20:22:43.838,BUAA-Mobile,40:e3:d6:8d:14:71,-92,0.5,6.4
2023-06-28 20:22:43.841,Peppa Pig,48:a1:95:eb:c6:21,-66,0.5,6.4
2023-06-28 20:22:43.842,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-52,0.5,6.4
2023-06-28 20:22:43.843,BUAA-Mobile,18:64:72:d3:21:b1,-46,0.5,6.4
2023-06-28 20:22:43.844,BUAA-WiFi,18:64:72:d3:21:b0,-52,0.5,6.4
2023-06-28 20:22:43.845,AP1_5G,f0:b4:29:db:56:86,-60,0.5,6.4
2023-06-28 20:22:43.847,Peppa Pig,48:a1:95:eb:c6:20,-59,0.5,6.4
2023-06-28 20:22:43.848,AP1,f0:b4:29:db:56:85,-43,0.5,6.4
2023-06-28 20:22:43.849,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-39,0.5,6.4
2023-06-28 20:22:43.850,CMT,28:64:b0:7b:b0:a0,-81,0.5,6.4
2023-06-28 20:22:43.851,BUAA-Mobile,18:64:72:d3:03:81,-59,0.5,6.4
2023-06-28 20:22:43.852,BUAA-WiFi,18:64:72:d3:03:80,-59,0.5,6.4
2023-06-28 20:22:43.853,BUAA-Mobile,18:64:72:d3:03:91,-69,0.5,6.4
2023-06-28 20:22:43.854,BUAA-WiFi,18:64:72:d3:03:90,-69,0.5,6.4
2023-06-28 20:22:43.854,TP-LINK_93C7C3,88:25:93:93:c7:c3,-86,0.5,6.4
2023-06-28 20:22:43.855,BUAA-WiFi,40:e3:d6:8d:15:80,-93,0.5,6.4
2023-06-28 20:22:43.856,BUAA-WiFi,18:64:72:d3:29:40,-70,0.5,6.4
2023-06-28 20:22:43.857,BUAA-Mobile,18:64:72:d3:29:41,-73,0.5,6.4
2023-06-28 20:22:43.858,BUAA-Mobile,18:64:72:d3:21:a1,-56,0.5,6.4
2023-06-28 20:22:43.859,,28:64:b0:7b:b0:a1,-82,0.5,6.4
2023-06-28 20:22:43.860,BUAA-Mobile,b0:f9:63:24:15:d2,-96,0.5,6.4
2023-06-28 20:22:43.861,BUAA-WiFi,b0:f9:63:24:15:d0,-96,0.5,6.4
2023-06-28 20:22:43.861,BUAA-Mobile,18:64:72:d3:1f:e1,-82,0.5,6.4
2023-06-28 20:22:43.862,BUAA-WiFi,18:64:72:d3:1f:e0,-83,0.5,6.4
2023-06-28 20:22:43.863,BUAA-WiFi,40:e3:d6:8d:14:60,-85,0.5,6.4
2023-06-28 20:22:43.864,buaahxd5g,0a:41:20:8d:58:e9,-92,0.5,6.4
2023-06-28 20:22:43.865,BUAA-WiFi,18:64:72:d3:21:a0,-53,0.5,6.4
2023-06-28 20:22:43.866,BUAA-Mobile,18:64:72:d3:29:51,-77,0.5,6.4
2023-06-28 20:22:43.867,BUAA-WiFi,18:64:72:d3:29:50,-76,0.5,6.4
