Time,Name,IP,Value,X,Y
2023-06-28 21:38:40.728,Peppa Pig,48:a1:95:eb:c6:21,-70,4.0,3.7
2023-06-28 21:38:40.730,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,4.0,3.7
2023-06-28 21:38:40.731,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.0,3.7
2023-06-28 21:38:40.733,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,3.7
2023-06-28 21:38:40.734,AP1_5G,f0:b4:29:db:56:86,-53,4.0,3.7
2023-06-28 21:38:40.735,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,4.0,3.7
2023-06-28 21:38:40.736,AP1,f0:b4:29:db:56:85,-45,4.0,3.7
2023-06-28 21:38:40.737,,ee:b9:70:df:6e:22,-88,4.0,3.7
2023-06-28 21:38:40.738,BUAA-Mobile,b0:f9:63:24:19:f2,-91,4.0,3.7
2023-06-28 21:38:40.739,BUAA-WiFi,b0:f9:63:24:19:f0,-88,4.0,3.7
2023-06-28 21:38:40.740,BUAA-WiFi,18:64:72:d3:21:a0,-61,4.0,3.7
2023-06-28 21:38:40.740,BUAA-WiFi,18:64:72:d3:03:80,-77,4.0,3.7
2023-06-28 21:38:40.741,BUAA-Mobile,18:64:72:d3:21:a1,-52,4.0,3.7
2023-06-28 21:38:40.742,DIRECT-62-HP Smart Tank 510,16:cb:19:f5:3e:62,-93,4.0,3.7
2023-06-28 21:38:40.742,BUAA-Mobile,18:64:72:d3:29:41,-72,4.0,3.7
2023-06-28 21:38:40.743,,32:b4:9e:60:24:33,-94,4.0,3.7
2023-06-28 21:38:40.744,BUAA-Mobile,b0:f9:63:24:15:d2,-87,4.0,3.7
2023-06-28 21:38:40.745,BUAA-WiFi,b0:f9:63:24:15:d0,-86,4.0,3.7
2023-06-28 21:38:40.745,Peppa Pig,48:a1:95:eb:c6:20,-57,4.0,3.7
2023-06-28 21:38:40.746,BUAA-Mobile,18:64:72:d3:03:91,-69,4.0,3.7
2023-06-28 21:38:40.747,BUAA-WiFi,18:64:72:d3:03:90,-70,4.0,3.7
2023-06-28 21:38:40.747,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,3.7
2023-06-28 21:38:40.748,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-82,4.0,3.7
2023-06-28 21:38:40.749,BUAA-Mobile,18:64:72:d3:29:51,-77,4.0,3.7
2023-06-28 21:38:40.749,BUAA-WiFi,18:64:72:d3:29:50,-78,4.0,3.7
2023-06-28 21:38:41.715,Peppa Pig,48:a1:95:eb:c6:21,-70,4.0,3.7
2023-06-28 21:38:41.720,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,4.0,3.7
2023-06-28 21:38:41.724,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.0,3.7
2023-06-28 21:38:41.725,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,3.7
2023-06-28 21:38:41.728,AP1_5G,f0:b4:29:db:56:86,-53,4.0,3.7
2023-06-28 21:38:41.730,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,4.0,3.7
2023-06-28 21:38:41.732,AP1,f0:b4:29:db:56:85,-45,4.0,3.7
2023-06-28 21:38:41.734,,ee:b9:70:df:6e:22,-88,4.0,3.7
2023-06-28 21:38:41.736,BUAA-Mobile,b0:f9:63:24:19:f2,-91,4.0,3.7
2023-06-28 21:38:41.738,BUAA-WiFi,b0:f9:63:24:19:f0,-88,4.0,3.7
2023-06-28 21:38:41.740,BUAA-WiFi,18:64:72:d3:21:a0,-61,4.0,3.7
2023-06-28 21:38:41.740,BUAA-WiFi,18:64:72:d3:03:80,-77,4.0,3.7
2023-06-28 21:38:41.742,BUAA-Mobile,18:64:72:d3:21:a1,-52,4.0,3.7
2023-06-28 21:38:41.743,DIRECT-62-HP Smart Tank 510,16:cb:19:f5:3e:62,-93,4.0,3.7
2023-06-28 21:38:41.744,BUAA-Mobile,18:64:72:d3:29:41,-72,4.0,3.7
2023-06-28 21:38:41.745,,32:b4:9e:60:24:33,-94,4.0,3.7
2023-06-28 21:38:41.746,BUAA-Mobile,b0:f9:63:24:15:d2,-87,4.0,3.7
2023-06-28 21:38:41.747,BUAA-WiFi,b0:f9:63:24:15:d0,-86,4.0,3.7
2023-06-28 21:38:41.748,Peppa Pig,48:a1:95:eb:c6:20,-57,4.0,3.7
