Time,Name,IP,Value,X,Y
2023-06-28 20:11:08.358,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-34,-0.8,9.1
2023-06-28 20:11:08.361,Peppa Pig,48:a1:95:eb:c6:21,-61,-0.8,9.1
2023-06-28 20:11:08.363,BUAA-Mobile,18:64:72:d3:21:b1,-43,-0.8,9.1
2023-06-28 20:11:08.363,BUAA-WiFi,18:64:72:d3:21:b0,-46,-0.8,9.1
2023-06-28 20:11:08.364,,54:16:51:2a:5a:0d,-85,-0.8,9.1
2023-06-28 20:11:08.366,AP1_5G,f0:b4:29:db:56:86,-57,-0.8,9.1
2023-06-28 20:11:08.367,AP1,f0:b4:29:db:56:85,-50,-0.8,9.1
2023-06-28 20:11:08.368,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-22,-0.8,9.1
2023-06-28 20:11:08.368,BUAA-Mobile,18:64:72:d3:03:91,-56,-0.8,9.1
2023-06-28 20:11:08.369,BUAA-WiFi,18:64:72:d3:03:90,-56,-0.8,9.1
2023-06-28 20:11:08.370,,ee:b9:70:df:6e:22,-92,-0.8,9.1
2023-06-28 20:11:08.371,BUAA-WiFi,18:64:72:d3:29:40,-68,-0.8,9.1
2023-06-28 20:11:08.371,BUAA-Mobile,18:64:72:d3:21:a1,-51,-0.8,9.1
2023-06-28 20:11:08.373,BUAA-WiFi,18:64:72:d3:21:a0,-50,-0.8,9.1
2023-06-28 20:11:08.374,BUAA-WiFi,18:64:72:d3:03:80,-59,-0.8,9.1
2023-06-28 20:11:08.374,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-81,-0.8,9.1
2023-06-28 20:11:08.376,BUAA-Mobile,b0:f9:63:24:34:72,-93,-0.8,9.1
2023-06-28 20:11:08.377,BUAA-Mobile,18:64:72:d3:03:81,-58,-0.8,9.1
2023-06-28 20:11:08.378,BUAA-Mobile,18:64:72:d3:29:51,-67,-0.8,9.1
2023-06-28 20:11:08.379,BUAA-WiFi,18:64:72:d3:29:50,-67,-0.8,9.1
2023-06-28 20:11:08.379,Peppa Pig,48:a1:95:eb:c6:20,-58,-0.8,9.1
2023-06-28 20:11:08.380,BUAA-Mobile,18:64:72:d3:29:41,-73,-0.8,9.1
2023-06-28 20:11:08.381,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-75,-0.8,9.1
2023-06-28 20:11:08.381,BUAA-Mobile,40:e3:d6:8d:14:61,-93,-0.8,9.1
2023-06-28 20:11:08.382,BUAA-WiFi,b0:f9:63:24:51:b0,-92,-0.8,9.1
2023-06-28 20:11:08.383,CMT,28:64:b0:7b:b0:a0,-83,-0.8,9.1
2023-06-28 20:11:08.384,buaa508,ec:b9:70:af:6e:22,-87,-0.8,9.1
2023-06-28 20:11:09.335,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-34,-0.8,9.1
2023-06-28 20:11:09.341,Peppa Pig,48:a1:95:eb:c6:21,-61,-0.8,9.1
2023-06-28 20:11:09.345,BUAA-Mobile,18:64:72:d3:21:b1,-43,-0.8,9.1
2023-06-28 20:11:09.347,BUAA-WiFi,18:64:72:d3:21:b0,-46,-0.8,9.1
2023-06-28 20:11:09.350,,54:16:51:2a:5a:0d,-85,-0.8,9.1
2023-06-28 20:11:09.351,AP1_5G,f0:b4:29:db:56:86,-57,-0.8,9.1
2023-06-28 20:11:09.352,AP1,f0:b4:29:db:56:85,-50,-0.8,9.1
2023-06-28 20:11:09.353,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-22,-0.8,9.1
2023-06-28 20:11:09.354,BUAA-Mobile,18:64:72:d3:03:91,-56,-0.8,9.1
2023-06-28 20:11:09.355,BUAA-WiFi,18:64:72:d3:03:90,-56,-0.8,9.1
2023-06-28 20:11:09.356,,ee:b9:70:df:6e:22,-92,-0.8,9.1
2023-06-28 20:11:09.357,BUAA-WiFi,18:64:72:d3:29:40,-68,-0.8,9.1
2023-06-28 20:11:09.358,BUAA-Mobile,18:64:72:d3:21:a1,-51,-0.8,9.1
2023-06-28 20:11:09.361,BUAA-WiFi,18:64:72:d3:21:a0,-50,-0.8,9.1
2023-06-28 20:11:09.363,BUAA-WiFi,18:64:72:d3:03:80,-59,-0.8,9.1
2023-06-28 20:11:09.364,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-81,-0.8,9.1
2023-06-28 20:11:09.365,BUAA-Mobile,b0:f9:63:24:34:72,-93,-0.8,9.1
2023-06-28 20:11:09.366,BUAA-Mobile,18:64:72:d3:03:81,-58,-0.8,9.1
2023-06-28 20:11:09.367,BUAA-Mobile,18:64:72:d3:29:51,-67,-0.8,9.1
2023-06-28 20:11:09.368,BUAA-WiFi,18:64:72:d3:29:50,-67,-0.8,9.1
2023-06-28 20:11:09.369,Peppa Pig,48:a1:95:eb:c6:20,-58,-0.8,9.1
2023-06-28 20:11:09.370,BUAA-Mobile,18:64:72:d3:29:41,-73,-0.8,9.1
2023-06-28 20:11:09.371,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-75,-0.8,9.1
2023-06-28 20:11:09.371,BUAA-Mobile,40:e3:d6:8d:14:61,-93,-0.8,9.1
2023-06-28 20:11:09.372,BUAA-WiFi,b0:f9:63:24:51:b0,-92,-0.8,9.1
2023-06-28 20:11:09.373,CMT,28:64:b0:7b:b0:a0,-83,-0.8,9.1
2023-06-28 20:11:09.374,buaa508,ec:b9:70:af:6e:22,-87,-0.8,9.1
2023-06-28 20:11:10.336,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-34,-0.8,9.1
2023-06-28 20:11:10.339,Peppa Pig,48:a1:95:eb:c6:21,-61,-0.8,9.1
2023-06-28 20:11:10.342,BUAA-Mobile,18:64:72:d3:21:b1,-43,-0.8,9.1
2023-06-28 20:11:10.344,BUAA-WiFi,18:64:72:d3:21:b0,-46,-0.8,9.1
2023-06-28 20:11:10.345,,54:16:51:2a:5a:0d,-85,-0.8,9.1
2023-06-28 20:11:10.347,AP1_5G,f0:b4:29:db:56:86,-57,-0.8,9.1
2023-06-28 20:11:10.348,AP1,f0:b4:29:db:56:85,-50,-0.8,9.1
2023-06-28 20:11:10.349,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-22,-0.8,9.1
2023-06-28 20:11:10.351,BUAA-Mobile,18:64:72:d3:03:91,-56,-0.8,9.1
2023-06-28 20:11:10.352,BUAA-WiFi,18:64:72:d3:03:90,-56,-0.8,9.1
2023-06-28 20:11:10.354,,ee:b9:70:df:6e:22,-92,-0.8,9.1
2023-06-28 20:11:10.355,BUAA-WiFi,18:64:72:d3:29:40,-68,-0.8,9.1
2023-06-28 20:11:10.357,BUAA-Mobile,18:64:72:d3:21:a1,-51,-0.8,9.1
2023-06-28 20:11:10.358,BUAA-WiFi,18:64:72:d3:21:a0,-50,-0.8,9.1
2023-06-28 20:11:10.359,BUAA-WiFi,18:64:72:d3:03:80,-59,-0.8,9.1
2023-06-28 20:11:10.361,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-81,-0.8,9.1
2023-06-28 20:11:10.362,BUAA-Mobile,b0:f9:63:24:34:72,-93,-0.8,9.1
2023-06-28 20:11:10.363,BUAA-Mobile,18:64:72:d3:03:81,-58,-0.8,9.1
2023-06-28 20:11:10.365,BUAA-Mobile,18:64:72:d3:29:51,-67,-0.8,9.1
2023-06-28 20:11:10.366,BUAA-WiFi,18:64:72:d3:29:50,-67,-0.8,9.1
2023-06-28 20:11:10.368,Peppa Pig,48:a1:95:eb:c6:20,-58,-0.8,9.1
2023-06-28 20:11:10.369,BUAA-Mobile,18:64:72:d3:29:41,-73,-0.8,9.1
2023-06-28 20:11:10.371,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-75,-0.8,9.1
2023-06-28 20:11:10.372,BUAA-Mobile,40:e3:d6:8d:14:61,-93,-0.8,9.1
2023-06-28 20:11:10.373,BUAA-WiFi,b0:f9:63:24:51:b0,-92,-0.8,9.1
2023-06-28 20:11:10.375,CMT,28:64:b0:7b:b0:a0,-83,-0.8,9.1
2023-06-28 20:11:10.376,buaa508,ec:b9:70:af:6e:22,-87,-0.8,9.1
2023-06-28 20:11:11.336,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-34,-0.8,9.1
2023-06-28 20:11:11.344,Peppa Pig,48:a1:95:eb:c6:21,-61,-0.8,9.1
2023-06-28 20:11:11.348,BUAA-Mobile,18:64:72:d3:21:b1,-43,-0.8,9.1
2023-06-28 20:11:11.354,BUAA-WiFi,18:64:72:d3:21:b0,-46,-0.8,9.1
2023-06-28 20:11:11.358,,54:16:51:2a:5a:0d,-85,-0.8,9.1
2023-06-28 20:11:11.360,AP1_5G,f0:b4:29:db:56:86,-57,-0.8,9.1
2023-06-28 20:11:11.362,AP1,f0:b4:29:db:56:85,-50,-0.8,9.1
2023-06-28 20:11:11.364,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-22,-0.8,9.1
2023-06-28 20:11:11.366,BUAA-Mobile,18:64:72:d3:03:91,-56,-0.8,9.1
2023-06-28 20:11:11.369,BUAA-WiFi,18:64:72:d3:03:90,-56,-0.8,9.1
2023-06-28 20:11:11.372,,ee:b9:70:df:6e:22,-92,-0.8,9.1
2023-06-28 20:11:11.375,BUAA-WiFi,18:64:72:d3:29:40,-68,-0.8,9.1
2023-06-28 20:11:11.378,BUAA-Mobile,18:64:72:d3:21:a1,-51,-0.8,9.1
2023-06-28 20:11:11.380,BUAA-WiFi,18:64:72:d3:21:a0,-50,-0.8,9.1
2023-06-28 20:11:11.383,BUAA-WiFi,18:64:72:d3:03:80,-59,-0.8,9.1
2023-06-28 20:11:11.384,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-81,-0.8,9.1
2023-06-28 20:11:11.386,BUAA-Mobile,b0:f9:63:24:34:72,-93,-0.8,9.1
2023-06-28 20:11:11.388,BUAA-Mobile,18:64:72:d3:03:81,-58,-0.8,9.1
2023-06-28 20:11:11.390,BUAA-Mobile,18:64:72:d3:29:51,-67,-0.8,9.1
2023-06-28 20:11:11.392,BUAA-WiFi,18:64:72:d3:29:50,-67,-0.8,9.1
2023-06-28 20:11:11.394,Peppa Pig,48:a1:95:eb:c6:20,-58,-0.8,9.1
2023-06-28 20:11:11.396,BUAA-Mobile,18:64:72:d3:29:41,-73,-0.8,9.1
2023-06-28 20:11:11.398,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-75,-0.8,9.1
2023-06-28 20:11:11.400,BUAA-Mobile,40:e3:d6:8d:14:61,-93,-0.8,9.1
2023-06-28 20:11:11.403,BUAA-WiFi,b0:f9:63:24:51:b0,-92,-0.8,9.1
2023-06-28 20:11:11.405,CMT,28:64:b0:7b:b0:a0,-83,-0.8,9.1
2023-06-28 20:11:11.407,buaa508,ec:b9:70:af:6e:22,-87,-0.8,9.1
2023-06-28 20:11:12.337,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-34,-0.8,9.1
2023-06-28 20:11:12.344,Peppa Pig,48:a1:95:eb:c6:21,-61,-0.8,9.1
2023-06-28 20:11:12.348,BUAA-Mobile,18:64:72:d3:21:b1,-43,-0.8,9.1
2023-06-28 20:11:12.354,BUAA-WiFi,18:64:72:d3:21:b0,-46,-0.8,9.1
2023-06-28 20:11:12.359,,54:16:51:2a:5a:0d,-85,-0.8,9.1
2023-06-28 20:11:12.363,AP1_5G,f0:b4:29:db:56:86,-57,-0.8,9.1
2023-06-28 20:11:12.365,AP1,f0:b4:29:db:56:85,-50,-0.8,9.1
2023-06-28 20:11:12.366,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-22,-0.8,9.1
2023-06-28 20:11:12.368,BUAA-Mobile,18:64:72:d3:03:91,-56,-0.8,9.1
2023-06-28 20:11:12.369,BUAA-WiFi,18:64:72:d3:03:90,-56,-0.8,9.1
2023-06-28 20:11:12.371,,ee:b9:70:df:6e:22,-92,-0.8,9.1
