Time,Name,IP,Value,X,Y
2023-06-28 21:50:26.262,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-57,4.75,4.6
2023-06-28 21:50:26.265,Peppa Pig,48:a1:95:eb:c6:21,-67,4.75,4.6
2023-06-28 21:50:26.266,BUAA-WiFi,18:64:72:d3:21:b0,-52,4.75,4.6
2023-06-28 21:50:26.267,AP1_5G,f0:b4:29:db:56:86,-69,4.75,4.6
2023-06-28 21:50:26.269,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-52,4.75,4.6
2023-06-28 21:50:26.270,AP1,f0:b4:29:db:56:85,-46,4.75,4.6
2023-06-28 21:50:26.271,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,4.6
2023-06-28 21:50:26.272,BUAA-Mobile,18:64:72:d3:03:91,-71,4.75,4.6
2023-06-28 21:50:26.272,BUAA-WiFi,18:64:72:d3:03:90,-71,4.75,4.6
2023-06-28 21:50:26.274,BUAA-Mobile,18:64:72:d3:29:41,-75,4.75,4.6
2023-06-28 21:50:26.276,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-93,4.75,4.6
2023-06-28 21:50:26.276,BUAA-Mobile,18:64:72:d3:21:a1,-50,4.75,4.6
2023-06-28 21:50:26.277,BUAA-WiFi,18:64:72:d3:21:a0,-50,4.75,4.6
2023-06-28 21:50:26.278,Peppa Pig,48:a1:95:eb:c6:20,-62,4.75,4.6
2023-06-28 21:50:26.279,,32:b4:9e:60:24:33,-94,4.75,4.6
2023-06-28 21:50:26.280,TP-LINK_93C7C3,88:25:93:93:c7:c3,-91,4.75,4.6
2023-06-28 21:50:26.281,HUAWEI-AF135Y,42:b9:5a:e0:81:02,-96,4.75,4.6
2023-06-28 21:50:26.282,,28:64:b0:7b:b0:a5,-97,4.75,4.6
2023-06-28 21:50:26.283,BUAA-WiFi,18:64:72:d3:03:80,-71,4.75,4.6
2023-06-28 21:50:26.283,CMT,28:64:b0:7b:b0:a0,-82,4.75,4.6
2023-06-28 21:50:26.284,xiao group,8a:25:93:86:e0:4c,-84,4.75,4.6
2023-06-28 21:50:26.285,307_mobile,0c:b5:27:5e:a2:bc,-96,4.75,4.6
2023-06-28 21:50:26.285,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-88,4.75,4.6
2023-06-28 21:50:26.286,BUAA-WiFi,18:64:72:d3:29:40,-91,4.75,4.6
2023-06-28 21:50:26.287,BUAA-WiFi,18:64:72:d3:1b:00,-99,4.75,4.6
2023-06-28 21:50:26.287,BUAA-Mobile,18:64:72:d3:03:81,-69,4.75,4.6
2023-06-28 21:50:27.243,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-57,4.75,4.6
2023-06-28 21:50:27.251,Peppa Pig,48:a1:95:eb:c6:21,-67,4.75,4.6
2023-06-28 21:50:27.254,BUAA-WiFi,18:64:72:d3:21:b0,-52,4.75,4.6
2023-06-28 21:50:27.258,AP1_5G,f0:b4:29:db:56:86,-69,4.75,4.6
2023-06-28 21:50:27.260,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-52,4.75,4.6
2023-06-28 21:50:27.261,AP1,f0:b4:29:db:56:85,-46,4.75,4.6
2023-06-28 21:50:27.262,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,4.6
2023-06-28 21:50:27.263,BUAA-Mobile,18:64:72:d3:03:91,-71,4.75,4.6
2023-06-28 21:50:27.264,BUAA-WiFi,18:64:72:d3:03:90,-71,4.75,4.6
2023-06-28 21:50:27.264,BUAA-Mobile,18:64:72:d3:29:41,-75,4.75,4.6
2023-06-28 21:50:27.265,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-93,4.75,4.6
2023-06-28 21:50:27.267,BUAA-Mobile,18:64:72:d3:21:a1,-50,4.75,4.6
2023-06-28 21:50:27.270,BUAA-WiFi,18:64:72:d3:21:a0,-50,4.75,4.6
2023-06-28 21:50:27.271,Peppa Pig,48:a1:95:eb:c6:20,-62,4.75,4.6
2023-06-28 21:50:27.272,,32:b4:9e:60:24:33,-94,4.75,4.6
2023-06-28 21:50:27.273,TP-LINK_93C7C3,88:25:93:93:c7:c3,-91,4.75,4.6
2023-06-28 21:50:27.274,HUAWEI-AF135Y,42:b9:5a:e0:81:02,-96,4.75,4.6
2023-06-28 21:50:27.275,,28:64:b0:7b:b0:a5,-97,4.75,4.6
2023-06-28 21:50:27.276,BUAA-WiFi,18:64:72:d3:03:80,-71,4.75,4.6
2023-06-28 21:50:27.278,CMT,28:64:b0:7b:b0:a0,-82,4.75,4.6
2023-06-28 21:50:27.279,xiao group,8a:25:93:86:e0:4c,-84,4.75,4.6
2023-06-28 21:50:27.281,307_mobile,0c:b5:27:5e:a2:bc,-96,4.75,4.6
2023-06-28 21:50:27.282,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-88,4.75,4.6
2023-06-28 21:50:27.283,BUAA-WiFi,18:64:72:d3:29:40,-91,4.75,4.6
2023-06-28 21:50:27.284,BUAA-WiFi,18:64:72:d3:1b:00,-99,4.75,4.6
2023-06-28 21:50:27.284,BUAA-Mobile,18:64:72:d3:03:81,-69,4.75,4.6
2023-06-28 21:50:28.244,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-57,4.75,4.6
2023-06-28 21:50:28.249,Peppa Pig,48:a1:95:eb:c6:21,-67,4.75,4.6
2023-06-28 21:50:28.252,BUAA-WiFi,18:64:72:d3:21:b0,-52,4.75,4.6
2023-06-28 21:50:28.257,AP1_5G,f0:b4:29:db:56:86,-69,4.75,4.6
2023-06-28 21:50:28.263,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-52,4.75,4.6
2023-06-28 21:50:28.266,AP1,f0:b4:29:db:56:85,-46,4.75,4.6
2023-06-28 21:50:28.269,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,4.6
2023-06-28 21:50:28.272,BUAA-Mobile,18:64:72:d3:03:91,-71,4.75,4.6
