Time,Name,IP,Value,X,Y
2023-06-28 21:09:25.010,BUAA-Mobile,18:64:72:d3:21:b1,-50,2.5,6.4
2023-06-28 21:09:25.012,Peppa Pig,48:a1:95:eb:c6:21,-69,2.5,6.4
2023-06-28 21:09:25.013,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,2.5,6.4
2023-06-28 21:09:25.014,BUAA-WiFi,18:64:72:d3:21:b0,-53,2.5,6.4
2023-06-28 21:09:25.015,AP1_5G,f0:b4:29:db:56:86,-55,2.5,6.4
2023-06-28 21:09:25.015,AP1,f0:b4:29:db:56:85,-47,2.5,6.4
2023-06-28 21:09:25.016,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-43,2.5,6.4
2023-06-28 21:09:25.017,Peppa Pig,48:a1:95:eb:c6:20,-70,2.5,6.4
2023-06-28 21:09:25.018,BUAA-WiFi,18:64:72:d3:29:40,-86,2.5,6.4
2023-06-28 21:09:25.019,xiao group,8a:25:93:86:e0:4c,-96,2.5,6.4
2023-06-28 21:09:25.020,BUAA-Mobile,18:64:72:d3:29:41,-87,2.5,6.4
2023-06-28 21:09:25.021,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-95,2.5,6.4
2023-06-28 21:09:25.022,蜜蜂飞机楼,6c:72:20:53:4e:95,-94,2.5,6.4
2023-06-28 21:09:25.023,BUAA-WiFi,18:64:72:d3:21:a0,-48,2.5,6.4
2023-06-28 21:09:25.024,BUAA-Mobile,18:64:72:d3:03:81,-65,2.5,6.4
2023-06-28 21:09:25.025,BUAA-WiFi,18:64:72:d3:03:80,-65,2.5,6.4
2023-06-28 21:09:25.025,BUAA-Mobile,b0:f9:63:24:15:d2,-92,2.5,6.4
2023-06-28 21:09:25.026,BUAA-WiFi,b0:f9:63:24:15:d0,-93,2.5,6.4
2023-06-28 21:09:25.027,CMT,28:64:b0:7b:b0:a0,-84,2.5,6.4
2023-06-28 21:09:25.027,BUAA-Mobile,18:64:72:d3:03:91,-76,2.5,6.4
