Time,Name,IP,Value,X,Y
2023-06-28 20:08:27.049,BUAA-Mobile,40:e3:d6:8d:14:71,-86,-0.8,7.3
2023-06-28 20:08:27.053,BUAA-WiFi,40:e3:d6:8d:14:70,-88,-0.8,7.3
2023-06-28 20:08:27.054,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,-0.8,7.3
2023-06-28 20:08:27.055,Peppa Pig,48:a1:95:eb:c6:21,-68,-0.8,7.3
2023-06-28 20:08:27.056,BUAA-Mobile,18:64:72:d3:21:b1,-41,-0.8,7.3
2023-06-28 20:08:27.057,BUAA-WiFi,18:64:72:d3:21:b0,-41,-0.8,7.3
2023-06-28 20:08:27.058,AP1_5G,f0:b4:29:db:56:86,-49,-0.8,7.3
2023-06-28 20:08:27.061,AP1,f0:b4:29:db:56:85,-40,-0.8,7.3
2023-06-28 20:08:27.062,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-41,-0.8,7.3
2023-06-28 20:08:27.063,BUAA-Mobile,40:e3:d6:8d:14:61,-86,-0.8,7.3
2023-06-28 20:08:27.064,Peppa Pig,48:a1:95:eb:c6:20,-51,-0.8,7.3
2023-06-28 20:08:27.065,buaa508,ec:b9:70:af:6e:22,-96,-0.8,7.3
2023-06-28 20:08:27.066,BUAA-Mobile,b0:f9:63:24:19:f2,-85,-0.8,7.3
2023-06-28 20:08:27.066,BUAA-WiFi,b0:f9:63:24:19:f0,-86,-0.8,7.3
2023-06-28 20:08:27.067,TP-LINK_D64A,30:fc:68:01:d6:4a,-93,-0.8,7.3
2023-06-28 20:08:27.068,,32:b4:9e:60:24:33,-80,-0.8,7.3
2023-06-28 20:08:27.069,AIH-W412-F6TA52114BC9,3c:2c:94:11:4b:c9,-100,-0.8,7.3
2023-06-28 20:08:27.070,BUAA-Mobile,18:64:72:d3:21:a1,-38,-0.8,7.3
2023-06-28 20:08:27.070,BUAA-WiFi,18:64:72:d3:21:a0,-38,-0.8,7.3
2023-06-28 20:08:27.071,BUAA-WiFi,40:e3:d6:8d:14:60,-85,-0.8,7.3
2023-06-28 20:08:27.072,BUAA-Mobile,18:64:72:d3:03:91,-57,-0.8,7.3
2023-06-28 20:08:27.073,BUAA-WiFi,18:64:72:d3:03:90,-57,-0.8,7.3
2023-06-28 20:08:27.073,buaacw_Wi-Fi5,1e:79:75:8f:16:ca,-84,-0.8,7.3
2023-06-28 20:08:27.074,TOUYING,00:5a:13:68:d2:78,-85,-0.8,7.3
2023-06-28 20:08:27.075,BUAA-WiFi,18:64:72:d3:29:40,-66,-0.8,7.3
2023-06-28 20:08:27.076,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-84,-0.8,7.3
2023-06-28 20:08:27.077,BUAA-Mobile,18:64:72:d3:29:51,-71,-0.8,7.3
2023-06-28 20:08:27.077,BUAA-WiFi,18:64:72:d3:29:50,-71,-0.8,7.3
2023-06-28 20:08:27.078,buaacw,04:79:75:8f:16:ca,-81,-0.8,7.3
2023-06-28 20:08:27.079,BUAA-WiFi,18:64:72:de:15:a0,-96,-0.8,7.3
2023-06-28 20:08:27.080,BUAA-WiFi,18:64:72:d3:1f:e0,-87,-0.8,7.3
2023-06-28 20:08:27.080,CMT,28:64:b0:7b:b0:a0,-85,-0.8,7.3
2023-06-28 20:08:27.081,BUAA-Mobile,18:64:72:d3:03:81,-62,-0.8,7.3
2023-06-28 20:08:27.082,BUAA-WiFi,18:64:72:d3:03:80,-62,-0.8,7.3
2023-06-28 20:08:28.023,BUAA-Mobile,40:e3:d6:8d:14:71,-86,-0.8,7.3
2023-06-28 20:08:28.028,BUAA-WiFi,40:e3:d6:8d:14:70,-88,-0.8,7.3
2023-06-28 20:08:28.034,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,-0.8,7.3
2023-06-28 20:08:28.036,Peppa Pig,48:a1:95:eb:c6:21,-68,-0.8,7.3
2023-06-28 20:08:28.038,BUAA-Mobile,18:64:72:d3:21:b1,-41,-0.8,7.3
2023-06-28 20:08:28.040,BUAA-WiFi,18:64:72:d3:21:b0,-41,-0.8,7.3
2023-06-28 20:08:28.041,AP1_5G,f0:b4:29:db:56:86,-49,-0.8,7.3
2023-06-28 20:08:28.042,AP1,f0:b4:29:db:56:85,-40,-0.8,7.3
2023-06-28 20:08:28.043,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-41,-0.8,7.3
2023-06-28 20:08:28.044,BUAA-Mobile,40:e3:d6:8d:14:61,-86,-0.8,7.3
2023-06-28 20:08:28.045,Peppa Pig,48:a1:95:eb:c6:20,-51,-0.8,7.3
2023-06-28 20:08:28.047,buaa508,ec:b9:70:af:6e:22,-96,-0.8,7.3
2023-06-28 20:08:28.049,BUAA-Mobile,b0:f9:63:24:19:f2,-85,-0.8,7.3
2023-06-28 20:08:28.051,BUAA-WiFi,b0:f9:63:24:19:f0,-86,-0.8,7.3
2023-06-28 20:08:28.053,TP-LINK_D64A,30:fc:68:01:d6:4a,-93,-0.8,7.3
2023-06-28 20:08:28.054,,32:b4:9e:60:24:33,-80,-0.8,7.3
2023-06-28 20:08:28.055,AIH-W412-F6TA52114BC9,3c:2c:94:11:4b:c9,-100,-0.8,7.3
2023-06-28 20:08:28.056,BUAA-Mobile,18:64:72:d3:21:a1,-38,-0.8,7.3
2023-06-28 20:08:28.058,BUAA-WiFi,18:64:72:d3:21:a0,-38,-0.8,7.3
2023-06-28 20:08:28.059,BUAA-WiFi,40:e3:d6:8d:14:60,-85,-0.8,7.3
2023-06-28 20:08:28.060,BUAA-Mobile,18:64:72:d3:03:91,-57,-0.8,7.3
2023-06-28 20:08:28.060,BUAA-WiFi,18:64:72:d3:03:90,-57,-0.8,7.3
2023-06-28 20:08:28.061,buaacw_Wi-Fi5,1e:79:75:8f:16:ca,-84,-0.8,7.3
2023-06-28 20:08:28.062,TOUYING,00:5a:13:68:d2:78,-85,-0.8,7.3
2023-06-28 20:08:28.063,BUAA-WiFi,18:64:72:d3:29:40,-66,-0.8,7.3
