Time,Name,IP,Value,X,Y
2023-06-28 21:44:24.902,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
2023-06-28 21:44:24.905,Peppa Pig,48:a1:95:eb:c6:21,-60,4.0,9.1
2023-06-28 21:44:24.906,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,9.1
2023-06-28 21:44:24.907,AP1_5G,f0:b4:29:db:56:86,-64,4.0,9.1
2023-06-28 21:44:24.908,307,ec:41:18:0e:f5:f9,-98,4.0,9.1
2023-06-28 21:44:24.909,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.0,9.1
2023-06-28 21:44:24.910,AP1,f0:b4:29:db:56:85,-42,4.0,9.1
2023-06-28 21:44:24.911,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.0,9.1
2023-06-28 21:44:24.912,BUAA-Mobile,18:64:72:d3:03:91,-71,4.0,9.1
2023-06-28 21:44:24.913,BUAA-WiFi,18:64:72:d3:03:90,-71,4.0,9.1
2023-06-28 21:44:24.914,buaa508,ec:b9:70:af:6e:22,-88,4.0,9.1
2023-06-28 21:44:24.915,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.0,9.1
2023-06-28 21:44:24.915,,32:b4:9e:60:24:33,-82,4.0,9.1
2023-06-28 21:44:24.916,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.0,9.1
2023-06-28 21:44:24.917,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.0,9.1
2023-06-28 21:44:24.918,Peppa Pig,48:a1:95:eb:c6:20,-46,4.0,9.1
2023-06-28 21:44:24.919,,ee:b9:70:df:6e:22,-87,4.0,9.1
2023-06-28 21:44:24.919,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,9.1
2023-06-28 21:44:24.921,BUAA-Mobile,18:64:72:d3:29:41,-73,4.0,9.1
2023-06-28 21:44:24.922,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.0,9.1
2023-06-28 21:44:24.923,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.0,9.1
2023-06-28 21:44:24.923,BUAA-Mobile,18:64:72:d3:29:51,-79,4.0,9.1
2023-06-28 21:44:24.924,BUAA-WiFi,18:64:72:d3:29:50,-79,4.0,9.1
2023-06-28 21:44:24.925,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.0,9.1
2023-06-28 21:44:24.926,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.0,9.1
2023-06-28 21:44:24.927,BUAA-WiFi,18:64:72:d3:03:80,-68,4.0,9.1
2023-06-28 21:44:24.928,401,f0:2f:74:f0:27:50,-93,4.0,9.1
2023-06-28 21:44:24.928,CMT,28:64:b0:7b:b0:a0,-87,4.0,9.1
2023-06-28 21:44:25.884,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
2023-06-28 21:44:25.889,Peppa Pig,48:a1:95:eb:c6:21,-60,4.0,9.1
2023-06-28 21:44:25.892,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,9.1
2023-06-28 21:44:25.895,AP1_5G,f0:b4:29:db:56:86,-64,4.0,9.1
2023-06-28 21:44:25.897,307,ec:41:18:0e:f5:f9,-98,4.0,9.1
2023-06-28 21:44:25.899,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.0,9.1
2023-06-28 21:44:25.902,AP1,f0:b4:29:db:56:85,-42,4.0,9.1
2023-06-28 21:44:25.904,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.0,9.1
2023-06-28 21:44:25.906,BUAA-Mobile,18:64:72:d3:03:91,-71,4.0,9.1
2023-06-28 21:44:25.908,BUAA-WiFi,18:64:72:d3:03:90,-71,4.0,9.1
2023-06-28 21:44:25.911,buaa508,ec:b9:70:af:6e:22,-88,4.0,9.1
2023-06-28 21:44:25.913,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.0,9.1
2023-06-28 21:44:25.916,,32:b4:9e:60:24:33,-82,4.0,9.1
2023-06-28 21:44:25.918,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.0,9.1
2023-06-28 21:44:25.920,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.0,9.1
2023-06-28 21:44:25.922,Peppa Pig,48:a1:95:eb:c6:20,-46,4.0,9.1
2023-06-28 21:44:25.924,,ee:b9:70:df:6e:22,-87,4.0,9.1
2023-06-28 21:44:25.927,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,9.1
2023-06-28 21:44:25.929,BUAA-Mobile,18:64:72:d3:29:41,-73,4.0,9.1
2023-06-28 21:44:25.931,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.0,9.1
2023-06-28 21:44:25.933,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.0,9.1
2023-06-28 21:44:25.935,BUAA-Mobile,18:64:72:d3:29:51,-79,4.0,9.1
2023-06-28 21:44:25.937,BUAA-WiFi,18:64:72:d3:29:50,-79,4.0,9.1
2023-06-28 21:44:25.939,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.0,9.1
2023-06-28 21:44:25.941,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.0,9.1
2023-06-28 21:44:25.943,BUAA-WiFi,18:64:72:d3:03:80,-68,4.0,9.1
2023-06-28 21:44:25.946,401,f0:2f:74:f0:27:50,-93,4.0,9.1
2023-06-28 21:44:25.948,CMT,28:64:b0:7b:b0:a0,-87,4.0,9.1
2023-06-28 21:44:26.883,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
2023-06-28 21:44:26.890,Peppa Pig,48:a1:95:eb:c6:21,-60,4.0,9.1
2023-06-28 21:44:26.895,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,9.1
2023-06-28 21:44:26.899,AP1_5G,f0:b4:29:db:56:86,-64,4.0,9.1
2023-06-28 21:44:26.901,307,ec:41:18:0e:f5:f9,-98,4.0,9.1
2023-06-28 21:44:26.903,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.0,9.1
2023-06-28 21:44:26.906,AP1,f0:b4:29:db:56:85,-42,4.0,9.1
2023-06-28 21:44:26.907,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.0,9.1
2023-06-28 21:44:26.908,BUAA-Mobile,18:64:72:d3:03:91,-71,4.0,9.1
2023-06-28 21:44:26.909,BUAA-WiFi,18:64:72:d3:03:90,-71,4.0,9.1
2023-06-28 21:44:26.910,buaa508,ec:b9:70:af:6e:22,-88,4.0,9.1
2023-06-28 21:44:26.912,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.0,9.1
2023-06-28 21:44:26.913,,32:b4:9e:60:24:33,-82,4.0,9.1
2023-06-28 21:44:26.914,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.0,9.1
2023-06-28 21:44:26.915,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.0,9.1
2023-06-28 21:44:26.917,Peppa Pig,48:a1:95:eb:c6:20,-46,4.0,9.1
2023-06-28 21:44:26.919,,ee:b9:70:df:6e:22,-87,4.0,9.1
2023-06-28 21:44:26.921,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,9.1
2023-06-28 21:44:26.923,BUAA-Mobile,18:64:72:d3:29:41,-73,4.0,9.1
2023-06-28 21:44:26.964,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.0,9.1
2023-06-28 21:44:26.966,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.0,9.1
2023-06-28 21:44:26.968,BUAA-Mobile,18:64:72:d3:29:51,-79,4.0,9.1
2023-06-28 21:44:26.969,BUAA-WiFi,18:64:72:d3:29:50,-79,4.0,9.1
2023-06-28 21:44:26.970,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.0,9.1
2023-06-28 21:44:26.971,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.0,9.1
2023-06-28 21:44:26.972,BUAA-WiFi,18:64:72:d3:03:80,-68,4.0,9.1
2023-06-28 21:44:26.974,401,f0:2f:74:f0:27:50,-93,4.0,9.1
2023-06-28 21:44:26.976,CMT,28:64:b0:7b:b0:a0,-87,4.0,9.1
2023-06-28 21:44:27.883,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
2023-06-28 21:44:27.888,Peppa Pig,48:a1:95:eb:c6:21,-60,4.0,9.1
2023-06-28 21:44:27.891,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,9.1
2023-06-28 21:44:27.893,AP1_5G,f0:b4:29:db:56:86,-64,4.0,9.1
2023-06-28 21:44:27.897,307,ec:41:18:0e:f5:f9,-98,4.0,9.1
2023-06-28 21:44:27.900,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.0,9.1
2023-06-28 21:44:27.902,AP1,f0:b4:29:db:56:85,-42,4.0,9.1
2023-06-28 21:44:27.904,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.0,9.1
2023-06-28 21:44:27.907,BUAA-Mobile,18:64:72:d3:03:91,-71,4.0,9.1
2023-06-28 21:44:27.909,BUAA-WiFi,18:64:72:d3:03:90,-71,4.0,9.1
2023-06-28 21:44:27.911,buaa508,ec:b9:70:af:6e:22,-88,4.0,9.1
2023-06-28 21:44:27.914,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.0,9.1
2023-06-28 21:44:27.916,,32:b4:9e:60:24:33,-82,4.0,9.1
2023-06-28 21:44:27.918,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.0,9.1
2023-06-28 21:44:27.920,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.0,9.1
2023-06-28 21:44:27.922,Peppa Pig,48:a1:95:eb:c6:20,-46,4.0,9.1
2023-06-28 21:44:27.924,,ee:b9:70:df:6e:22,-87,4.0,9.1
2023-06-28 21:44:27.926,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,9.1
2023-06-28 21:44:27.928,BUAA-Mobile,18:64:72:d3:29:41,-73,4.0,9.1
2023-06-28 21:44:27.930,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.0,9.1
2023-06-28 21:44:27.931,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.0,9.1
2023-06-28 21:44:27.934,BUAA-Mobile,18:64:72:d3:29:51,-79,4.0,9.1
2023-06-28 21:44:27.936,BUAA-WiFi,18:64:72:d3:29:50,-79,4.0,9.1
2023-06-28 21:44:27.938,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.0,9.1
2023-06-28 21:44:27.940,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.0,9.1
2023-06-28 21:44:27.942,BUAA-WiFi,18:64:72:d3:03:80,-68,4.0,9.1
2023-06-28 21:44:27.944,401,f0:2f:74:f0:27:50,-93,4.0,9.1
2023-06-28 21:44:27.946,CMT,28:64:b0:7b:b0:a0,-87,4.0,9.1
2023-06-28 21:44:28.884,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
2023-06-28 21:44:28.889,Peppa Pig,48:a1:95:eb:c6:21,-60,4.0,9.1
2023-06-28 21:44:28.890,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.0,9.1
2023-06-28 21:44:28.891,AP1_5G,f0:b4:29:db:56:86,-64,4.0,9.1
2023-06-28 21:44:28.893,307,ec:41:18:0e:f5:f9,-98,4.0,9.1
2023-06-28 21:44:28.895,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.0,9.1
2023-06-28 21:44:28.897,AP1,f0:b4:29:db:56:85,-42,4.0,9.1
2023-06-28 21:44:28.900,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.0,9.1
2023-06-28 21:44:28.904,BUAA-Mobile,18:64:72:d3:03:91,-71,4.0,9.1
2023-06-28 21:44:28.905,BUAA-WiFi,18:64:72:d3:03:90,-71,4.0,9.1
2023-06-28 21:44:28.906,buaa508,ec:b9:70:af:6e:22,-88,4.0,9.1
2023-06-28 21:44:28.908,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.0,9.1
2023-06-28 21:44:28.909,,32:b4:9e:60:24:33,-82,4.0,9.1
2023-06-28 21:44:28.910,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.0,9.1
2023-06-28 21:44:28.913,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.0,9.1
2023-06-28 21:44:28.914,Peppa Pig,48:a1:95:eb:c6:20,-46,4.0,9.1
2023-06-28 21:44:28.915,,ee:b9:70:df:6e:22,-87,4.0,9.1
2023-06-28 21:44:28.917,BUAA-WiFi,18:64:72:d3:29:40,-74,4.0,9.1
2023-06-28 21:44:28.918,BUAA-Mobile,18:64:72:d3:29:41,-73,4.0,9.1
2023-06-28 21:44:28.919,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.0,9.1
2023-06-28 21:44:28.920,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.0,9.1
2023-06-28 21:44:28.921,BUAA-Mobile,18:64:72:d3:29:51,-79,4.0,9.1
2023-06-28 21:44:28.922,BUAA-WiFi,18:64:72:d3:29:50,-79,4.0,9.1
2023-06-28 21:44:28.923,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.0,9.1
2023-06-28 21:44:28.926,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.0,9.1
2023-06-28 21:44:28.928,BUAA-WiFi,18:64:72:d3:03:80,-68,4.0,9.1
2023-06-28 21:44:28.929,401,f0:2f:74:f0:27:50,-93,4.0,9.1
2023-06-28 21:44:28.930,CMT,28:64:b0:7b:b0:a0,-87,4.0,9.1
2023-06-28 21:44:29.884,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.0,9.1
