Time,Name,IP,Value,X,Y
2023-06-28 21:47:57.652,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-55,4.75,3.7
2023-06-28 21:47:57.656,Peppa Pig,48:a1:95:eb:c6:21,-72,4.75,3.7
2023-06-28 21:47:57.657,BUAA-WiFi,18:64:72:d3:21:b0,-51,4.75,3.7
2023-06-28 21:47:57.659,AP1_5G,f0:b4:29:db:56:86,-55,4.75,3.7
2023-06-28 21:47:57.660,Peppa Pig,48:a1:95:eb:c6:20,-78,4.75,3.7
2023-06-28 21:47:57.661,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.75,3.7
2023-06-28 21:47:57.662,AP1,f0:b4:29:db:56:85,-65,4.75,3.7
2023-06-28 21:47:57.663,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,3.7
2023-06-28 21:47:57.664,buaa508,ec:b9:70:af:6e:22,-87,4.75,3.7
2023-06-28 21:47:57.665,,32:b4:9e:60:24:33,-82,4.75,3.7
2023-06-28 21:47:57.666,BUAA-Mobile,18:64:72:d3:03:81,-68,4.75,3.7
2023-06-28 21:47:57.667,BUAA-WiFi,18:64:72:d3:03:80,-68,4.75,3.7
2023-06-28 21:47:57.667,BUAA-Mobile,18:64:72:d3:21:a1,-51,4.75,3.7
2023-06-28 21:47:57.668,BUAA-WiFi,18:64:72:d3:21:a0,-51,4.75,3.7
2023-06-28 21:47:57.669,BUAA-Mobile,18:64:72:d3:03:91,-73,4.75,3.7
2023-06-28 21:47:57.670,BUAA-WiFi,18:64:72:d3:03:90,-72,4.75,3.7
2023-06-28 21:47:57.671,,ee:b9:70:df:6e:22,-84,4.75,3.7
2023-06-28 21:47:57.672,BUAA-WiFi,b0:f9:63:24:51:b0,-88,4.75,3.7
2023-06-28 21:47:57.673,BUAA-Mobile,18:64:72:d3:1f:e1,-93,4.75,3.7
2023-06-28 21:47:57.675,BUAA-WiFi,18:64:72:d3:1f:e0,-93,4.75,3.7
2023-06-28 21:47:57.676,BUAA-Mobile,b0:f9:63:24:53:b2,-93,4.75,3.7
2023-06-28 21:47:57.677,BUAA-Mobile,18:64:72:d3:29:51,-76,4.75,3.7
2023-06-28 21:47:57.678,BUAA-WiFi,18:64:72:d3:29:50,-78,4.75,3.7
2023-06-28 21:47:57.679,,f6:2a:7d:6f:33:39,-97,4.75,3.7
2023-06-28 21:47:57.680,,0a:41:20:8d:58:eb,-93,4.75,3.7
2023-06-28 21:47:57.680,buaahxd5g,0a:41:20:8d:58:e9,-93,4.75,3.7
2023-06-28 21:47:58.632,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-55,4.75,3.7
2023-06-28 21:47:58.639,Peppa Pig,48:a1:95:eb:c6:21,-72,4.75,3.7
2023-06-28 21:47:58.644,BUAA-WiFi,18:64:72:d3:21:b0,-51,4.75,3.7
2023-06-28 21:47:58.649,AP1_5G,f0:b4:29:db:56:86,-55,4.75,3.7
2023-06-28 21:47:58.653,Peppa Pig,48:a1:95:eb:c6:20,-78,4.75,3.7
2023-06-28 21:47:58.657,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.75,3.7
2023-06-28 21:47:58.661,AP1,f0:b4:29:db:56:85,-65,4.75,3.7
2023-06-28 21:47:58.665,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,3.7
2023-06-28 21:47:58.669,buaa508,ec:b9:70:af:6e:22,-87,4.75,3.7
2023-06-28 21:47:58.673,,32:b4:9e:60:24:33,-82,4.75,3.7
2023-06-28 21:47:58.678,BUAA-Mobile,18:64:72:d3:03:81,-68,4.75,3.7
2023-06-28 21:47:58.682,BUAA-WiFi,18:64:72:d3:03:80,-68,4.75,3.7
2023-06-28 21:47:58.685,BUAA-Mobile,18:64:72:d3:21:a1,-51,4.75,3.7
2023-06-28 21:47:58.690,BUAA-WiFi,18:64:72:d3:21:a0,-51,4.75,3.7
2023-06-28 21:47:58.694,BUAA-Mobile,18:64:72:d3:03:91,-73,4.75,3.7
2023-06-28 21:47:58.697,BUAA-WiFi,18:64:72:d3:03:90,-72,4.75,3.7
2023-06-28 21:47:58.701,,ee:b9:70:df:6e:22,-84,4.75,3.7
2023-06-28 21:47:58.704,BUAA-WiFi,b0:f9:63:24:51:b0,-88,4.75,3.7
2023-06-28 21:47:58.708,BUAA-Mobile,18:64:72:d3:1f:e1,-93,4.75,3.7
2023-06-28 21:47:58.712,BUAA-WiFi,18:64:72:d3:1f:e0,-93,4.75,3.7
2023-06-28 21:47:58.715,BUAA-Mobile,b0:f9:63:24:53:b2,-93,4.75,3.7
2023-06-28 21:47:58.718,BUAA-Mobile,18:64:72:d3:29:51,-76,4.75,3.7
2023-06-28 21:47:58.720,BUAA-WiFi,18:64:72:d3:29:50,-78,4.75,3.7
2023-06-28 21:47:58.722,,f6:2a:7d:6f:33:39,-97,4.75,3.7
2023-06-28 21:47:58.724,,0a:41:20:8d:58:eb,-93,4.75,3.7
2023-06-28 21:47:58.727,buaahxd5g,0a:41:20:8d:58:e9,-93,4.75,3.7
2023-06-28 21:47:59.632,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-55,4.75,3.7
2023-06-28 21:47:59.636,Peppa Pig,48:a1:95:eb:c6:21,-72,4.75,3.7
2023-06-28 21:47:59.639,BUAA-WiFi,18:64:72:d3:21:b0,-51,4.75,3.7
2023-06-28 21:47:59.641,AP1_5G,f0:b4:29:db:56:86,-55,4.75,3.7
