Time,Name,IP,Value,X,Y
2023-06-28 21:18:14.752,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-71,3.0,3.7
2023-06-28 21:18:14.754,Peppa Pig,48:a1:95:eb:c6:21,-72,3.0,3.7
2023-06-28 21:18:14.756,BUAA-WiFi,18:64:72:d3:21:b0,-53,3.0,3.7
2023-06-28 21:18:14.757,AP1_5G,f0:b4:29:db:56:86,-45,3.0,3.7
2023-06-28 21:18:14.758,AP1,f0:b4:29:db:56:85,-46,3.0,3.7
2023-06-28 21:18:14.759,BUAA-WiFi,40:e3:d6:8d:14:60,-87,3.0,3.7
2023-06-28 21:18:14.760,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,3.0,3.7
2023-06-28 21:18:14.761,BUAA-Mobile,18:64:72:d3:21:b1,-54,3.0,3.7
2023-06-28 21:18:14.761,BUAA-Mobile,18:64:72:d3:03:91,-78,3.0,3.7
2023-06-28 21:18:14.762,BUAA-WiFi,18:64:72:d3:03:90,-77,3.0,3.7
2023-06-28 21:18:14.763,buaa508,ec:b9:70:af:6e:22,-94,3.0,3.7
2023-06-28 21:18:14.764,BUAA-Mobile,18:64:72:d3:21:a1,-51,3.0,3.7
2023-06-28 21:18:14.765,BUAA-Mobile,18:64:72:de:15:a1,-96,3.0,3.7
2023-06-28 21:18:14.765,BUAA-WiFi,18:64:72:d3:21:a0,-51,3.0,3.7
2023-06-28 21:18:14.766,BUAA-Mobile,18:64:72:d3:03:81,-65,3.0,3.7
2023-06-28 21:18:14.767,Peppa Pig,48:a1:95:eb:c6:20,-72,3.0,3.7
2023-06-28 21:18:14.770,BUAA-Mobile,40:e3:d6:8d:14:61,-86,3.0,3.7
2023-06-28 21:18:14.771,,ee:b9:70:df:6e:22,-94,3.0,3.7
2023-06-28 21:18:14.771,BUAA-Mobile,18:64:72:d3:29:41,-74,3.0,3.7
2023-06-28 21:18:14.772,CMT,28:64:b0:7b:b0:a0,-85,3.0,3.7
2023-06-28 21:18:14.773,BUAA-WiFi,18:64:72:d3:03:80,-66,3.0,3.7
2023-06-28 21:18:14.774,BUAA-Mobile,18:64:72:d3:29:51,-81,3.0,3.7
2023-06-28 21:18:14.774,BUAA-WiFi,18:64:72:d3:29:50,-81,3.0,3.7
2023-06-28 21:18:14.775,BUAA-Mobile,60:0b:03:cf:5d:91,-93,3.0,3.7
2023-06-28 21:18:14.776,,aa:39:b3:d8:a7:52,-84,3.0,3.7
2023-06-28 21:18:14.776,Xiaomi_3308,a4:39:b3:d8:a7:52,-86,3.0,3.7
2023-06-28 21:18:14.777,,32:b4:9e:60:24:33,-95,3.0,3.7
2023-06-28 21:18:14.778,BUAA-Mobile,b0:f9:63:24:54:b2,-91,3.0,3.7
2023-06-28 21:18:14.778,BUAA-WiFi,b0:f9:63:24:54:b0,-96,3.0,3.7
2023-06-28 21:18:14.780,307_mobile,0c:b5:27:5e:a2:bc,-94,3.0,3.7
2023-06-28 21:18:14.781,HUAWEI-GYEL3E_5G,a8:5a:e0:db:b5:0c,-98,3.0,3.7
2023-06-28 21:18:14.782,蜜蜂飞机楼,6c:72:20:53:4e:95,-96,3.0,3.7
2023-06-28 21:18:14.782,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-86,3.0,3.7
2023-06-28 21:18:14.783,BUAA-WiFi,18:64:72:d3:29:40,-92,3.0,3.7
2023-06-28 21:18:15.738,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-71,3.0,3.7
2023-06-28 21:18:15.741,Peppa Pig,48:a1:95:eb:c6:21,-72,3.0,3.7
2023-06-28 21:18:15.743,BUAA-WiFi,18:64:72:d3:21:b0,-53,3.0,3.7
2023-06-28 21:18:15.744,AP1_5G,f0:b4:29:db:56:86,-45,3.0,3.7
2023-06-28 21:18:15.747,AP1,f0:b4:29:db:56:85,-46,3.0,3.7
2023-06-28 21:18:15.749,BUAA-WiFi,40:e3:d6:8d:14:60,-87,3.0,3.7
2023-06-28 21:18:15.752,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,3.0,3.7
2023-06-28 21:18:15.754,BUAA-Mobile,18:64:72:d3:21:b1,-54,3.0,3.7
2023-06-28 21:18:15.756,BUAA-Mobile,18:64:72:d3:03:91,-78,3.0,3.7
2023-06-28 21:18:15.757,BUAA-WiFi,18:64:72:d3:03:90,-77,3.0,3.7
2023-06-28 21:18:15.758,buaa508,ec:b9:70:af:6e:22,-94,3.0,3.7
2023-06-28 21:18:15.759,BUAA-Mobile,18:64:72:d3:21:a1,-51,3.0,3.7
