Time,Name,IP,Value,X,Y
2023-06-28 21:46:41.476,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,4.75,2.8
2023-06-28 21:46:41.481,BUAA-Mobile,18:64:72:d3:21:b1,-46,4.75,2.8
2023-06-28 21:46:41.483,BUAA-WiFi,18:64:72:d3:21:b0,-46,4.75,2.8
2023-06-28 21:46:41.484,AP1_5G,f0:b4:29:db:56:86,-53,4.75,2.8
2023-06-28 21:46:41.485,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-50,4.75,2.8
2023-06-28 21:46:41.486,AP1,f0:b4:29:db:56:85,-45,4.75,2.8
2023-06-28 21:46:41.487,Peppa Pig,48:a1:95:eb:c6:20,-65,4.75,2.8
2023-06-28 21:46:41.489,BUAA-Mobile,18:64:72:d3:03:91,-70,4.75,2.8
2023-06-28 21:46:41.489,BUAA-WiFi,18:64:72:d3:03:90,-70,4.75,2.8
2023-06-28 21:46:41.490,BUAA-WiFi,18:64:72:d3:29:40,-88,4.75,2.8
2023-06-28 21:46:41.491,buaacw,04:79:75:8f:16:ca,-91,4.75,2.8
2023-06-28 21:46:41.492,BUAA-Mobile,b0:f9:63:24:19:f2,-93,4.75,2.8
2023-06-28 21:46:41.493,BUAA-Mobile,18:64:72:d3:29:41,-88,4.75,2.8
2023-06-28 21:46:41.493,BUAA-Mobile,18:64:72:d3:21:a1,-58,4.75,2.8
2023-06-28 21:46:41.494,BUAA-WiFi,18:64:72:d3:21:a0,-59,4.75,2.8
2023-06-28 21:46:41.495,BUAA-Mobile,18:64:72:d3:03:81,-65,4.75,2.8
2023-06-28 21:46:41.496,BUAA-WiFi,18:64:72:d3:03:80,-65,4.75,2.8
2023-06-28 21:46:41.496,Peppa Pig,48:a1:95:eb:c6:21,-69,4.75,2.8
2023-06-28 21:46:41.497,BUAA-WiFi,18:64:72:d3:2f:20,-87,4.75,2.8
2023-06-28 21:46:41.498,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-87,4.75,2.8
2023-06-28 21:46:41.499,,0c:b5:27:5e:a2:c1,-96,4.75,2.8
2023-06-28 21:46:41.499,BUAA-Mobile,18:64:72:d3:2f:21,-87,4.75,2.8
2023-06-28 21:46:41.500,,32:b4:9e:60:24:33,-84,4.75,2.8
2023-06-28 21:46:42.453,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,4.75,2.8
2023-06-28 21:46:42.459,BUAA-Mobile,18:64:72:d3:21:b1,-46,4.75,2.8
