Time,Name,IP,Value,X,Y
2023-06-28 20:47:07.753,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.5,7.3
2023-06-28 20:47:07.755,Peppa Pig,48:a1:95:eb:c6:21,-66,1.5,7.3
2023-06-28 20:47:07.757,BUAA-Mobile,18:64:72:d3:21:b1,-46,1.5,7.3
2023-06-28 20:47:07.758,BUAA-WiFi,18:64:72:d3:21:b0,-51,1.5,7.3
2023-06-28 20:47:07.760,AP1_5G,f0:b4:29:db:56:86,-58,1.5,7.3
2023-06-28 20:47:07.762,AP1,f0:b4:29:db:56:85,-45,1.5,7.3
2023-06-28 20:47:07.764,BUAA-WiFi,40:e3:d6:8d:14:60,-88,1.5,7.3
2023-06-28 20:47:07.765,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-47,1.5,7.3
2023-06-28 20:47:07.766,BUAA-Mobile,18:64:72:d3:03:91,-63,1.5,7.3
2023-06-28 20:47:07.766,BUAA-WiFi,18:64:72:d3:03:90,-62,1.5,7.3
2023-06-28 20:47:07.767,xiao group,8a:25:93:86:e0:4c,-93,1.5,7.3
2023-06-28 20:47:07.768,,ee:b9:70:df:6e:22,-97,1.5,7.3
2023-06-28 20:47:07.769,BUAA-Mobile,18:64:72:d3:29:41,-64,1.5,7.3
2023-06-28 20:47:07.769,BUAA-WiFi,18:64:72:d3:29:40,-64,1.5,7.3
2023-06-28 20:47:07.770,,32:b4:9e:60:24:33,-81,1.5,7.3
2023-06-28 20:47:07.771,BUAA-Mobile,18:64:72:d3:03:81,-56,1.5,7.3
2023-06-28 20:47:07.772,BUAA-WiFi,18:64:72:d3:03:80,-57,1.5,7.3
2023-06-28 20:47:07.773,BUAA-WiFi,18:64:72:d3:21:a0,-67,1.5,7.3
2023-06-28 20:47:07.774,BUAA-Mobile,18:64:72:d3:29:51,-77,1.5,7.3
2023-06-28 20:47:07.775,BUAA-WiFi,18:64:72:d3:29:50,-77,1.5,7.3
2023-06-28 20:47:07.776,BUAA-Mobile,18:64:72:d3:21:a1,-52,1.5,7.3
2023-06-28 20:47:08.734,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.5,7.3
2023-06-28 20:47:08.737,Peppa Pig,48:a1:95:eb:c6:21,-66,1.5,7.3
2023-06-28 20:47:08.742,BUAA-Mobile,18:64:72:d3:21:b1,-46,1.5,7.3
2023-06-28 20:47:08.746,BUAA-WiFi,18:64:72:d3:21:b0,-51,1.5,7.3
2023-06-28 20:47:08.747,AP1_5G,f0:b4:29:db:56:86,-58,1.5,7.3
2023-06-28 20:47:08.749,AP1,f0:b4:29:db:56:85,-45,1.5,7.3
2023-06-28 20:47:08.750,BUAA-WiFi,40:e3:d6:8d:14:60,-88,1.5,7.3
2023-06-28 20:47:08.752,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-47,1.5,7.3
2023-06-28 20:47:08.754,BUAA-Mobile,18:64:72:d3:03:91,-63,1.5,7.3
2023-06-28 20:47:08.756,BUAA-WiFi,18:64:72:d3:03:90,-62,1.5,7.3
2023-06-28 20:47:08.757,xiao group,8a:25:93:86:e0:4c,-93,1.5,7.3
2023-06-28 20:47:08.759,,ee:b9:70:df:6e:22,-97,1.5,7.3
2023-06-28 20:47:08.760,BUAA-Mobile,18:64:72:d3:29:41,-64,1.5,7.3
2023-06-28 20:47:08.762,BUAA-WiFi,18:64:72:d3:29:40,-64,1.5,7.3
2023-06-28 20:47:08.764,,32:b4:9e:60:24:33,-81,1.5,7.3
2023-06-28 20:47:08.765,BUAA-Mobile,18:64:72:d3:03:81,-56,1.5,7.3
2023-06-28 20:47:08.767,BUAA-WiFi,18:64:72:d3:03:80,-57,1.5,7.3
2023-06-28 20:47:08.769,BUAA-WiFi,18:64:72:d3:21:a0,-67,1.5,7.3
2023-06-28 20:47:08.770,BUAA-Mobile,18:64:72:d3:29:51,-77,1.5,7.3
2023-06-28 20:47:08.772,BUAA-WiFi,18:64:72:d3:29:50,-77,1.5,7.3
2023-06-28 20:47:08.773,BUAA-Mobile,18:64:72:d3:21:a1,-52,1.5,7.3
2023-06-28 20:47:09.733,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.5,7.3
2023-06-28 20:47:09.737,Peppa Pig,48:a1:95:eb:c6:21,-66,1.5,7.3
2023-06-28 20:47:09.739,BUAA-Mobile,18:64:72:d3:21:b1,-46,1.5,7.3
2023-06-28 20:47:09.742,BUAA-WiFi,18:64:72:d3:21:b0,-51,1.5,7.3
2023-06-28 20:47:09.744,AP1_5G,f0:b4:29:db:56:86,-58,1.5,7.3
2023-06-28 20:47:09.745,AP1,f0:b4:29:db:56:85,-45,1.5,7.3
2023-06-28 20:47:09.748,BUAA-WiFi,40:e3:d6:8d:14:60,-88,1.5,7.3
2023-06-28 20:47:09.749,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-47,1.5,7.3
2023-06-28 20:47:09.751,BUAA-Mobile,18:64:72:d3:03:91,-63,1.5,7.3
2023-06-28 20:47:09.753,BUAA-WiFi,18:64:72:d3:03:90,-62,1.5,7.3
2023-06-28 20:47:09.756,xiao group,8a:25:93:86:e0:4c,-93,1.5,7.3
2023-06-28 20:47:09.758,,ee:b9:70:df:6e:22,-97,1.5,7.3
2023-06-28 20:47:09.760,BUAA-Mobile,18:64:72:d3:29:41,-64,1.5,7.3
2023-06-28 20:47:09.763,BUAA-WiFi,18:64:72:d3:29:40,-64,1.5,7.3
2023-06-28 20:47:09.765,,32:b4:9e:60:24:33,-81,1.5,7.3
2023-06-28 20:47:09.766,BUAA-Mobile,18:64:72:d3:03:81,-56,1.5,7.3
2023-06-28 20:47:09.768,BUAA-WiFi,18:64:72:d3:03:80,-57,1.5,7.3
2023-06-28 20:47:09.770,BUAA-WiFi,18:64:72:d3:21:a0,-67,1.5,7.3
2023-06-28 20:47:09.772,BUAA-Mobile,18:64:72:d3:29:51,-77,1.5,7.3
2023-06-28 20:47:09.773,BUAA-WiFi,18:64:72:d3:29:50,-77,1.5,7.3
2023-06-28 20:47:09.775,BUAA-Mobile,18:64:72:d3:21:a1,-52,1.5,7.3
2023-06-28 20:47:10.733,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.5,7.3
2023-06-28 20:47:10.737,Peppa Pig,48:a1:95:eb:c6:21,-66,1.5,7.3
2023-06-28 20:47:10.739,BUAA-Mobile,18:64:72:d3:21:b1,-46,1.5,7.3
2023-06-28 20:47:10.741,BUAA-WiFi,18:64:72:d3:21:b0,-51,1.5,7.3
2023-06-28 20:47:10.743,AP1_5G,f0:b4:29:db:56:86,-58,1.5,7.3
2023-06-28 20:47:10.744,AP1,f0:b4:29:db:56:85,-45,1.5,7.3
2023-06-28 20:47:10.746,BUAA-WiFi,40:e3:d6:8d:14:60,-88,1.5,7.3
2023-06-28 20:47:10.747,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-47,1.5,7.3
2023-06-28 20:47:10.748,BUAA-Mobile,18:64:72:d3:03:91,-63,1.5,7.3
2023-06-28 20:47:10.750,BUAA-WiFi,18:64:72:d3:03:90,-62,1.5,7.3
2023-06-28 20:47:10.751,xiao group,8a:25:93:86:e0:4c,-93,1.5,7.3
2023-06-28 20:47:10.753,,ee:b9:70:df:6e:22,-97,1.5,7.3
2023-06-28 20:47:10.755,BUAA-Mobile,18:64:72:d3:29:41,-64,1.5,7.3
2023-06-28 20:47:10.756,BUAA-WiFi,18:64:72:d3:29:40,-64,1.5,7.3
2023-06-28 20:47:10.757,,32:b4:9e:60:24:33,-81,1.5,7.3
2023-06-28 20:47:10.759,BUAA-Mobile,18:64:72:d3:03:81,-56,1.5,7.3
2023-06-28 20:47:10.760,BUAA-WiFi,18:64:72:d3:03:80,-57,1.5,7.3
2023-06-28 20:47:10.761,BUAA-WiFi,18:64:72:d3:21:a0,-67,1.5,7.3
