Time,Name,IP,Value,X,Y
2023-06-28 21:53:55.371,Peppa Pig,48:a1:95:eb:c6:21,-61,4.75,8.2
2023-06-28 21:53:55.374,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-65,4.75,8.2
2023-06-28 21:53:55.375,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,8.2
2023-06-28 21:53:55.376,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.75,8.2
2023-06-28 21:53:55.377,AP1_5G,f0:b4:29:db:56:86,-64,4.75,8.2
2023-06-28 21:53:55.378,BUAA-Mobile,18:64:72:d3:2f:21,-88,4.75,8.2
2023-06-28 21:53:55.380,Peppa Pig,48:a1:95:eb:c6:20,-53,4.75,8.2
2023-06-28 21:53:55.381,AP1,f0:b4:29:db:56:85,-48,4.75,8.2
2023-06-28 21:53:55.381,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,4.75,8.2
2023-06-28 21:53:55.382,,f6:2a:7d:6f:33:39,-98,4.75,8.2
2023-06-28 21:53:55.383,BUAA-Mobile,18:64:72:d3:29:41,-69,4.75,8.2
2023-06-28 21:53:55.384,蜜蜂飞机楼,6c:72:20:53:4e:95,-94,4.75,8.2
2023-06-28 21:53:55.385,CMT,28:64:b0:7b:b0:a0,-92,4.75,8.2
2023-06-28 21:53:55.386,BUAA-Mobile,18:64:72:d3:21:a1,-50,4.75,8.2
2023-06-28 21:53:55.387,BUAA-WiFi,18:64:72:d3:21:a0,-49,4.75,8.2
2023-06-28 21:53:55.388,BUAA-Mobile,18:64:72:d3:29:51,-75,4.75,8.2
2023-06-28 21:53:55.389,BUAA-WiFi,18:64:72:d3:29:50,-74,4.75,8.2
2023-06-28 21:53:55.389,BUAA-Mobile,18:64:72:d3:03:91,-66,4.75,8.2
2023-06-28 21:53:55.390,BUAA-WiFi,18:64:72:d3:03:90,-67,4.75,8.2
2023-06-28 21:53:55.391,BUAA-WiFi,18:64:72:d3:29:40,-82,4.75,8.2
2023-06-28 21:53:55.392,,32:b4:9e:60:24:33,-84,4.75,8.2
2023-06-28 21:53:55.392,,28:64:b0:7b:b0:a5,-86,4.75,8.2
2023-06-28 21:53:55.393,BUAA-WiFi,b0:f9:63:23:fd:b0,-96,4.75,8.2
2023-06-28 21:53:55.394,BUAA-Mobile,18:64:72:d3:03:81,-68,4.75,8.2
2023-06-28 21:53:55.395,BUAA-WiFi,18:64:72:d3:03:80,-68,4.75,8.2
2023-06-28 21:53:55.396,BUAA-Mobile,b0:f9:63:24:54:b2,-97,4.75,8.2
2023-06-28 21:53:55.397,BUAA-WiFi,b0:f9:63:24:54:b0,-96,4.75,8.2
2023-06-28 21:53:55.398,BUAA-Mobile,b0:f9:63:24:51:b2,-92,4.75,8.2
2023-06-28 21:53:55.420,BUAA-Mobile,18:64:72:d3:1f:e1,-79,4.75,8.2
2023-06-28 21:53:55.421,bangongshi,88:c3:97:92:95:ea,-97,4.75,8.2
2023-06-28 21:53:55.422,BUAA-Mobile,18:64:72:de:15:a1,-94,4.75,8.2
2023-06-28 21:53:56.350,Peppa Pig,48:a1:95:eb:c6:21,-61,4.75,8.2
2023-06-28 21:53:56.355,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-65,4.75,8.2
2023-06-28 21:53:56.358,BUAA-Mobile,18:64:72:d3:21:b1,-52,4.75,8.2
2023-06-28 21:53:56.362,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.75,8.2
2023-06-28 21:53:56.363,AP1_5G,f0:b4:29:db:56:86,-64,4.75,8.2
2023-06-28 21:53:56.364,BUAA-Mobile,18:64:72:d3:2f:21,-88,4.75,8.2
2023-06-28 21:53:56.365,Peppa Pig,48:a1:95:eb:c6:20,-53,4.75,8.2
2023-06-28 21:53:56.366,AP1,f0:b4:29:db:56:85,-48,4.75,8.2
2023-06-28 21:53:56.368,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-46,4.75,8.2
2023-06-28 21:53:56.371,,f6:2a:7d:6f:33:39,-98,4.75,8.2
2023-06-28 21:53:56.372,BUAA-Mobile,18:64:72:d3:29:41,-69,4.75,8.2
2023-06-28 21:53:56.372,蜜蜂飞机楼,6c:72:20:53:4e:95,-94,4.75,8.2
