Time,Name,IP,Value,X,Y
2023-06-28 21:23:47.190,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,3.0,9.1
2023-06-28 21:23:47.193,Peppa Pig,48:a1:95:eb:c6:21,-69,3.0,9.1
2023-06-28 21:23:47.194,BUAA-WiFi,18:64:72:d3:21:b0,-62,3.0,9.1
2023-06-28 21:23:47.195,AP1_5G,f0:b4:29:db:56:86,-62,3.0,9.1
2023-06-28 21:23:47.196,Peppa Pig,48:a1:95:eb:c6:20,-52,3.0,9.1
2023-06-28 21:23:47.197,AP1,f0:b4:29:db:56:85,-43,3.0,9.1
2023-06-28 21:23:47.198,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-40,3.0,9.1
2023-06-28 21:23:47.199,BUAA-Mobile,18:64:72:d3:21:b1,-52,3.0,9.1
2023-06-28 21:23:47.200,BUAA-Mobile,18:64:72:d3:03:91,-70,3.0,9.1
2023-06-28 21:23:47.200,BUAA-WiFi,18:64:72:d3:03:90,-70,3.0,9.1
2023-06-28 21:23:47.201,BUAA-Mobile,18:64:72:d3:29:41,-68,3.0,9.1
2023-06-28 21:23:47.202,BUAA-WiFi,18:64:72:d3:29:40,-64,3.0,9.1
2023-06-28 21:23:47.203,BUAA-Mobile,18:64:72:d3:21:a1,-50,3.0,9.1
2023-06-28 21:23:47.205,BUAA-WiFi,18:64:72:d3:21:a0,-50,3.0,9.1
2023-06-28 21:23:47.206,,aa:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:47.208,Xiaomi_3308,a4:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:47.208,BUAA-WiFi,40:e3:d6:8d:14:60,-86,3.0,9.1
2023-06-28 21:23:47.209,BUAA-WiFi,18:64:72:d3:1f:e0,-81,3.0,9.1
2023-06-28 21:23:47.210,BUAA-Mobile,18:64:72:d3:29:51,-74,3.0,9.1
2023-06-28 21:23:47.210,BUAA-WiFi,18:64:72:d3:29:50,-74,3.0,9.1
2023-06-28 21:23:47.211,BUAA-WiFi,18:64:72:d3:03:80,-66,3.0,9.1
2023-06-28 21:23:47.212,BUAA-Mobile,40:e3:d6:8d:14:61,-86,3.0,9.1
2023-06-28 21:23:47.212,,0c:b5:27:5e:a2:bd,-96,3.0,9.1
2023-06-28 21:23:47.213,,0c:b5:27:5e:a2:c1,-95,3.0,9.1
2023-06-28 21:23:47.214,BUAA-Mobile,18:64:72:d3:03:81,-62,3.0,9.1
2023-06-28 21:23:47.214,,0a:41:20:8d:58:eb,-97,3.0,9.1
2023-06-28 21:23:48.168,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,3.0,9.1
2023-06-28 21:23:48.175,Peppa Pig,48:a1:95:eb:c6:21,-69,3.0,9.1
2023-06-28 21:23:48.178,BUAA-WiFi,18:64:72:d3:21:b0,-62,3.0,9.1
2023-06-28 21:23:48.180,AP1_5G,f0:b4:29:db:56:86,-62,3.0,9.1
2023-06-28 21:23:48.183,Peppa Pig,48:a1:95:eb:c6:20,-52,3.0,9.1
2023-06-28 21:23:48.184,AP1,f0:b4:29:db:56:85,-43,3.0,9.1
2023-06-28 21:23:48.186,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-40,3.0,9.1
2023-06-28 21:23:48.187,BUAA-Mobile,18:64:72:d3:21:b1,-52,3.0,9.1
2023-06-28 21:23:48.188,BUAA-Mobile,18:64:72:d3:03:91,-70,3.0,9.1
2023-06-28 21:23:48.189,BUAA-WiFi,18:64:72:d3:03:90,-70,3.0,9.1
2023-06-28 21:23:48.190,BUAA-Mobile,18:64:72:d3:29:41,-68,3.0,9.1
2023-06-28 21:23:48.193,BUAA-WiFi,18:64:72:d3:29:40,-64,3.0,9.1
2023-06-28 21:23:48.195,BUAA-Mobile,18:64:72:d3:21:a1,-50,3.0,9.1
2023-06-28 21:23:48.196,BUAA-WiFi,18:64:72:d3:21:a0,-50,3.0,9.1
2023-06-28 21:23:48.197,,aa:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:48.198,Xiaomi_3308,a4:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:48.199,BUAA-WiFi,40:e3:d6:8d:14:60,-86,3.0,9.1
2023-06-28 21:23:48.200,BUAA-WiFi,18:64:72:d3:1f:e0,-81,3.0,9.1
2023-06-28 21:23:48.201,BUAA-Mobile,18:64:72:d3:29:51,-74,3.0,9.1
2023-06-28 21:23:48.203,BUAA-WiFi,18:64:72:d3:29:50,-74,3.0,9.1
2023-06-28 21:23:48.204,BUAA-WiFi,18:64:72:d3:03:80,-66,3.0,9.1
2023-06-28 21:23:48.205,BUAA-Mobile,40:e3:d6:8d:14:61,-86,3.0,9.1
2023-06-28 21:23:48.207,,0c:b5:27:5e:a2:bd,-96,3.0,9.1
2023-06-28 21:23:48.208,,0c:b5:27:5e:a2:c1,-95,3.0,9.1
2023-06-28 21:23:48.209,BUAA-Mobile,18:64:72:d3:03:81,-62,3.0,9.1
2023-06-28 21:23:48.210,,0a:41:20:8d:58:eb,-97,3.0,9.1
2023-06-28 21:23:49.169,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-60,3.0,9.1
2023-06-28 21:23:49.176,Peppa Pig,48:a1:95:eb:c6:21,-69,3.0,9.1
2023-06-28 21:23:49.182,BUAA-WiFi,18:64:72:d3:21:b0,-62,3.0,9.1
2023-06-28 21:23:49.186,AP1_5G,f0:b4:29:db:56:86,-62,3.0,9.1
2023-06-28 21:23:49.190,Peppa Pig,48:a1:95:eb:c6:20,-52,3.0,9.1
2023-06-28 21:23:49.193,AP1,f0:b4:29:db:56:85,-43,3.0,9.1
2023-06-28 21:23:49.195,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-40,3.0,9.1
2023-06-28 21:23:49.198,BUAA-Mobile,18:64:72:d3:21:b1,-52,3.0,9.1
2023-06-28 21:23:49.200,BUAA-Mobile,18:64:72:d3:03:91,-70,3.0,9.1
2023-06-28 21:23:49.202,BUAA-WiFi,18:64:72:d3:03:90,-70,3.0,9.1
2023-06-28 21:23:49.204,BUAA-Mobile,18:64:72:d3:29:41,-68,3.0,9.1
2023-06-28 21:23:49.206,BUAA-WiFi,18:64:72:d3:29:40,-64,3.0,9.1
2023-06-28 21:23:49.208,BUAA-Mobile,18:64:72:d3:21:a1,-50,3.0,9.1
2023-06-28 21:23:49.209,BUAA-WiFi,18:64:72:d3:21:a0,-50,3.0,9.1
2023-06-28 21:23:49.211,,aa:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:49.213,Xiaomi_3308,a4:39:b3:d8:a7:52,-92,3.0,9.1
2023-06-28 21:23:49.215,BUAA-WiFi,40:e3:d6:8d:14:60,-86,3.0,9.1
2023-06-28 21:23:49.217,BUAA-WiFi,18:64:72:d3:1f:e0,-81,3.0,9.1
2023-06-28 21:23:49.218,BUAA-Mobile,18:64:72:d3:29:51,-74,3.0,9.1
2023-06-28 21:23:49.219,BUAA-WiFi,18:64:72:d3:29:50,-74,3.0,9.1
2023-06-28 21:23:49.220,BUAA-WiFi,18:64:72:d3:03:80,-66,3.0,9.1
2023-06-28 21:23:49.222,BUAA-Mobile,40:e3:d6:8d:14:61,-86,3.0,9.1
2023-06-28 21:23:49.223,,0c:b5:27:5e:a2:bd,-96,3.0,9.1
