Time,Name,IP,Value,X,Y
2023-06-28 20:30:06.728,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-66,1.0,2.8
2023-06-28 20:30:06.730,Peppa Pig,48:a1:95:eb:c6:21,-70,1.0,2.8
2023-06-28 20:30:06.732,BUAA-WiFi,18:64:72:d3:21:b0,-56,1.0,2.8
2023-06-28 20:30:06.733,AP1_5G,f0:b4:29:db:56:86,-59,1.0,2.8
2023-06-28 20:30:06.734,Peppa Pig,48:a1:95:eb:c6:20,-61,1.0,2.8
2023-06-28 20:30:06.735,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-43,1.0,2.8
2023-06-28 20:30:06.737,AP1,f0:b4:29:db:56:85,-31,1.0,2.8
2023-06-28 20:30:06.738,BUAA-Mobile,18:64:72:d3:21:b1,-52,1.0,2.8
2023-06-28 20:30:06.740,,d6:35:38:a3:d0:a8,-96,1.0,2.8
2023-06-28 20:30:06.741,buaacw_Wi-Fi5,1e:79:75:8f:16:ca,-93,1.0,2.8
2023-06-28 20:30:06.742,BUAA-Mobile,18:64:72:d3:03:91,-75,1.0,2.8
2023-06-28 20:30:06.743,BUAA-WiFi,18:64:72:d3:03:90,-74,1.0,2.8
2023-06-28 20:30:06.744,BUAA-Mobile,b0:f9:63:24:54:b2,-98,1.0,2.8
2023-06-28 20:30:06.744,307_mobile,0c:b5:27:5e:a2:bc,-96,1.0,2.8
2023-06-28 20:30:06.745,BUAA-Mobile,18:64:72:d3:21:a1,-46,1.0,2.8
2023-06-28 20:30:06.746,BUAA-Mobile,18:64:72:d3:03:81,-63,1.0,2.8
2023-06-28 20:30:06.747,BUAA-WiFi,18:64:72:d3:03:80,-60,1.0,2.8
2023-06-28 20:30:06.748,CMT,28:64:b0:7b:b0:a0,-93,1.0,2.8
2023-06-28 20:30:06.749,BUAA-Mobile,18:64:72:d3:1f:e1,-91,1.0,2.8
2023-06-28 20:30:06.750,BUAA-WiFi,18:64:72:d3:21:a0,-45,1.0,2.8
2023-06-28 20:30:07.711,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-66,1.0,2.8
2023-06-28 20:30:07.713,Peppa Pig,48:a1:95:eb:c6:21,-70,1.0,2.8
2023-06-28 20:30:07.724,BUAA-WiFi,18:64:72:d3:21:b0,-56,1.0,2.8
2023-06-28 20:30:07.725,AP1_5G,f0:b4:29:db:56:86,-59,1.0,2.8
2023-06-28 20:30:07.726,Peppa Pig,48:a1:95:eb:c6:20,-61,1.0,2.8
2023-06-28 20:30:07.728,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-43,1.0,2.8
2023-06-28 20:30:07.730,AP1,f0:b4:29:db:56:85,-31,1.0,2.8
2023-06-28 20:30:07.731,BUAA-Mobile,18:64:72:d3:21:b1,-52,1.0,2.8
2023-06-28 20:30:07.732,,d6:35:38:a3:d0:a8,-96,1.0,2.8
2023-06-28 20:30:07.733,buaacw_Wi-Fi5,1e:79:75:8f:16:ca,-93,1.0,2.8
2023-06-28 20:30:07.734,BUAA-Mobile,18:64:72:d3:03:91,-75,1.0,2.8
2023-06-28 20:30:07.735,BUAA-WiFi,18:64:72:d3:03:90,-74,1.0,2.8
2023-06-28 20:30:07.736,BUAA-Mobile,b0:f9:63:24:54:b2,-98,1.0,2.8
2023-06-28 20:30:07.737,307_mobile,0c:b5:27:5e:a2:bc,-96,1.0,2.8
2023-06-28 20:30:07.738,BUAA-Mobile,18:64:72:d3:21:a1,-46,1.0,2.8
2023-06-28 20:30:07.739,BUAA-Mobile,18:64:72:d3:03:81,-63,1.0,2.8
2023-06-28 20:30:07.740,BUAA-WiFi,18:64:72:d3:03:80,-60,1.0,2.8
2023-06-28 20:30:07.741,CMT,28:64:b0:7b:b0:a0,-93,1.0,2.8
2023-06-28 20:30:07.741,BUAA-Mobile,18:64:72:d3:1f:e1,-91,1.0,2.8
2023-06-28 20:30:07.742,BUAA-WiFi,18:64:72:d3:21:a0,-45,1.0,2.8
2023-06-28 20:30:08.711,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-66,1.0,2.8
2023-06-28 20:30:08.718,Peppa Pig,48:a1:95:eb:c6:21,-70,1.0,2.8
2023-06-28 20:30:08.721,BUAA-WiFi,18:64:72:d3:21:b0,-56,1.0,2.8
2023-06-28 20:30:08.724,AP1_5G,f0:b4:29:db:56:86,-59,1.0,2.8
2023-06-28 20:30:08.726,Peppa Pig,48:a1:95:eb:c6:20,-61,1.0,2.8
2023-06-28 20:30:08.728,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-43,1.0,2.8
2023-06-28 20:30:08.731,AP1,f0:b4:29:db:56:85,-31,1.0,2.8
2023-06-28 20:30:08.733,BUAA-Mobile,18:64:72:d3:21:b1,-52,1.0,2.8
2023-06-28 20:30:08.735,,d6:35:38:a3:d0:a8,-96,1.0,2.8
2023-06-28 20:30:08.740,buaacw_Wi-Fi5,1e:79:75:8f:16:ca,-93,1.0,2.8
2023-06-28 20:30:08.742,BUAA-Mobile,18:64:72:d3:03:91,-75,1.0,2.8
