Time,Name,IP,Value,X,Y
2023-06-28 21:45:35.887,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.75,1.9
2023-06-28 21:45:35.890,Peppa Pig,48:a1:95:eb:c6:21,-60,4.75,1.9
2023-06-28 21:45:35.891,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.75,1.9
2023-06-28 21:45:35.893,AP1_5G,f0:b4:29:db:56:86,-64,4.75,1.9
2023-06-28 21:45:35.894,307,ec:41:18:0e:f5:f9,-98,4.75,1.9
2023-06-28 21:45:35.895,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.75,1.9
2023-06-28 21:45:35.896,AP1,f0:b4:29:db:56:85,-42,4.75,1.9
2023-06-28 21:45:35.898,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.75,1.9
2023-06-28 21:45:35.899,BUAA-Mobile,18:64:72:d3:03:91,-71,4.75,1.9
2023-06-28 21:45:35.900,BUAA-WiFi,18:64:72:d3:03:90,-71,4.75,1.9
2023-06-28 21:45:35.901,buaa508,ec:b9:70:af:6e:22,-88,4.75,1.9
2023-06-28 21:45:35.902,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.75,1.9
2023-06-28 21:45:35.903,,32:b4:9e:60:24:33,-82,4.75,1.9
2023-06-28 21:45:35.904,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.75,1.9
2023-06-28 21:45:35.904,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.75,1.9
2023-06-28 21:45:35.905,Peppa Pig,48:a1:95:eb:c6:20,-46,4.75,1.9
2023-06-28 21:45:35.907,,ee:b9:70:df:6e:22,-87,4.75,1.9
2023-06-28 21:45:35.907,BUAA-WiFi,18:64:72:d3:29:40,-74,4.75,1.9
2023-06-28 21:45:35.908,BUAA-Mobile,18:64:72:d3:29:41,-73,4.75,1.9
2023-06-28 21:45:35.909,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.75,1.9
2023-06-28 21:45:35.910,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.75,1.9
2023-06-28 21:45:35.910,BUAA-Mobile,18:64:72:d3:29:51,-79,4.75,1.9
2023-06-28 21:45:35.911,BUAA-WiFi,18:64:72:d3:29:50,-79,4.75,1.9
2023-06-28 21:45:35.912,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.75,1.9
2023-06-28 21:45:35.912,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.75,1.9
2023-06-28 21:45:35.913,BUAA-WiFi,18:64:72:d3:03:80,-68,4.75,1.9
2023-06-28 21:45:35.914,401,f0:2f:74:f0:27:50,-93,4.75,1.9
2023-06-28 21:45:35.915,CMT,28:64:b0:7b:b0:a0,-87,4.75,1.9
2023-06-28 21:45:36.870,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-59,4.75,1.9
2023-06-28 21:45:36.875,Peppa Pig,48:a1:95:eb:c6:21,-60,4.75,1.9
2023-06-28 21:45:36.878,BUAA-WiFi,18:64:72:d3:21:b0,-53,4.75,1.9
2023-06-28 21:45:36.882,AP1_5G,f0:b4:29:db:56:86,-64,4.75,1.9
2023-06-28 21:45:36.884,307,ec:41:18:0e:f5:f9,-98,4.75,1.9
2023-06-28 21:45:36.886,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-48,4.75,1.9
2023-06-28 21:45:36.887,AP1,f0:b4:29:db:56:85,-42,4.75,1.9
2023-06-28 21:45:36.888,BUAA-Mobile,18:64:72:d3:21:b1,-53,4.75,1.9
2023-06-28 21:45:36.889,BUAA-Mobile,18:64:72:d3:03:91,-71,4.75,1.9
2023-06-28 21:45:36.891,BUAA-WiFi,18:64:72:d3:03:90,-71,4.75,1.9
2023-06-28 21:45:36.892,buaa508,ec:b9:70:af:6e:22,-88,4.75,1.9
2023-06-28 21:45:36.893,TP-LINK_93C7C3,88:25:93:93:c7:c3,-83,4.75,1.9
2023-06-28 21:45:36.894,,32:b4:9e:60:24:33,-82,4.75,1.9
2023-06-28 21:45:36.896,BUAA-Mobile,18:64:72:d3:21:a1,-47,4.75,1.9
2023-06-28 21:45:36.897,BUAA-WiFi,18:64:72:d3:21:a0,-47,4.75,1.9
2023-06-28 21:45:36.899,Peppa Pig,48:a1:95:eb:c6:20,-46,4.75,1.9
2023-06-28 21:45:36.900,,ee:b9:70:df:6e:22,-87,4.75,1.9
2023-06-28 21:45:36.900,BUAA-WiFi,18:64:72:d3:29:40,-74,4.75,1.9
2023-06-28 21:45:36.901,BUAA-Mobile,18:64:72:d3:29:41,-73,4.75,1.9
2023-06-28 21:45:36.902,BUAA-Mobile,18:64:72:d3:1f:e1,-81,4.75,1.9
2023-06-28 21:45:36.903,BUAA-WiFi,18:64:72:d3:1f:e0,-83,4.75,1.9
2023-06-28 21:45:36.903,BUAA-Mobile,18:64:72:d3:29:51,-79,4.75,1.9
2023-06-28 21:45:36.904,BUAA-WiFi,18:64:72:d3:29:50,-79,4.75,1.9
2023-06-28 21:45:36.905,BUAA-Mobile,b0:f9:63:24:54:52,-92,4.75,1.9
2023-06-28 21:45:36.906,BUAA-WiFi,40:e3:d6:8d:15:80,-96,4.75,1.9
2023-06-28 21:45:36.907,BUAA-WiFi,18:64:72:d3:03:80,-68,4.75,1.9
2023-06-28 21:45:36.907,401,f0:2f:74:f0:27:50,-93,4.75,1.9
2023-06-28 21:45:36.908,CMT,28:64:b0:7b:b0:a0,-87,4.75,1.9
2023-06-28 21:45:37.872,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-56,4.75,1.9
2023-06-28 21:45:37.881,Peppa Pig,48:a1:95:eb:c6:21,-68,4.75,1.9
2023-06-28 21:45:37.886,BUAA-Mobile,18:64:72:d3:21:b1,-47,4.75,1.9
2023-06-28 21:45:37.888,BUAA-WiFi,18:64:72:d3:21:b0,-46,4.75,1.9
2023-06-28 21:45:37.891,AP1_5G,f0:b4:29:db:56:86,-51,4.75,1.9
2023-06-28 21:45:37.893,BUAA-Mobile,18:64:72:d3:2f:21,-87,4.75,1.9
2023-06-28 21:45:37.895,AP1,f0:b4:29:db:56:85,-45,4.75,1.9
2023-06-28 21:45:37.900,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-50,4.75,1.9
2023-06-28 21:45:37.903,,32:b4:9e:60:24:33,-84,4.75,1.9
2023-06-28 21:45:37.905,BUAA-Mobile,18:64:72:d3:21:a1,-70,4.75,1.9
2023-06-28 21:45:37.908,BUAA-WiFi,18:64:72:d3:21:a0,-69,4.75,1.9
2023-06-28 21:45:37.911,BUAA-Mobile,18:64:72:d3:03:81,-64,4.75,1.9
2023-06-28 21:45:37.914,BUAA-WiFi,18:64:72:d3:03:80,-64,4.75,1.9
2023-06-28 21:45:38.871,Peppa Pig,48:a1:95:eb:c6:21,-65,4.75,1.9
2023-06-28 21:45:38.876,BUAA-Mobile,18:64:72:d3:21:b1,-46,4.75,1.9
2023-06-28 21:45:38.881,BUAA-WiFi,18:64:72:d3:21:b0,-47,4.75,1.9
2023-06-28 21:45:38.886,AP1_5G,f0:b4:29:db:56:86,-50,4.75,1.9
2023-06-28 21:45:38.891,AP1,f0:b4:29:db:56:85,-44,4.75,1.9
2023-06-28 21:45:38.893,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-50,4.75,1.9
2023-06-28 21:45:38.896,Peppa Pig,48:a1:95:eb:c6:20,-65,4.75,1.9
2023-06-28 21:45:38.899,,0c:b5:27:5e:a2:c1,-96,4.75,1.9
2023-06-28 21:45:38.902,BUAA-WiFi,18:64:72:d3:03:80,-69,4.75,1.9
2023-06-28 21:45:38.904,BUAA-Mobile,18:64:72:d3:21:a1,-55,4.75,1.9
2023-06-28 21:45:38.907,BUAA-WiFi,18:64:72:d3:21:a0,-55,4.75,1.9
2023-06-28 21:45:38.909,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-56,4.75,1.9
2023-06-28 21:45:38.911,BUAA-Mobile,18:64:72:d3:2f:21,-87,4.75,1.9
2023-06-28 21:45:38.913,,32:b4:9e:60:24:33,-84,4.75,1.9
2023-06-28 21:45:38.915,BUAA-Mobile,18:64:72:d3:03:81,-64,4.75,1.9
2023-06-28 21:45:39.872,Peppa Pig,48:a1:95:eb:c6:21,-69,4.75,1.9
2023-06-28 21:45:39.876,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-56,4.75,1.9
2023-06-28 21:45:39.880,BUAA-WiFi,18:64:72:d3:21:b0,-48,4.75,1.9
2023-06-28 21:45:39.882,AP1_5G,f0:b4:29:db:56:86,-49,4.75,1.9
2023-06-28 21:45:39.883,AP1,f0:b4:29:db:56:85,-46,4.75,1.9
2023-06-28 21:45:39.884,BUAA-WiFi,18:64:72:d3:2f:20,-87,4.75,1.9
2023-06-28 21:45:39.885,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-54,4.75,1.9
2023-06-28 21:45:39.888,BUAA-Mobile,18:64:72:d3:21:b1,-47,4.75,1.9
2023-06-28 21:45:39.889,BUAA-Mobile,18:64:72:d3:29:41,-76,4.75,1.9
2023-06-28 21:45:39.891,BUAA-WiFi,18:64:72:d3:21:a0,-57,4.75,1.9
2023-06-28 21:45:39.892,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-87,4.75,1.9
2023-06-28 21:45:39.893,BUAA-WiFi,18:64:72:d3:03:80,-67,4.75,1.9
2023-06-28 21:45:39.895,Peppa Pig,48:a1:95:eb:c6:20,-65,4.75,1.9
2023-06-28 21:45:39.896,,0c:b5:27:5e:a2:c1,-96,4.75,1.9
2023-06-28 21:45:39.899,BUAA-Mobile,18:64:72:d3:21:a1,-55,4.75,1.9
2023-06-28 21:45:39.901,BUAA-Mobile,18:64:72:d3:2f:21,-87,4.75,1.9
2023-06-28 21:45:39.903,,32:b4:9e:60:24:33,-84,4.75,1.9
2023-06-28 21:45:39.904,BUAA-Mobile,18:64:72:d3:03:81,-64,4.75,1.9
2023-06-28 21:45:40.873,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,4.75,1.9
2023-06-28 21:45:40.881,BUAA-Mobile,18:64:72:d3:21:b1,-46,4.75,1.9
2023-06-28 21:45:40.884,BUAA-WiFi,18:64:72:d3:21:b0,-46,4.75,1.9
2023-06-28 21:45:40.887,AP1_5G,f0:b4:29:db:56:86,-53,4.75,1.9
2023-06-28 21:45:40.889,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-50,4.75,1.9
2023-06-28 21:45:40.891,AP1,f0:b4:29:db:56:85,-45,4.75,1.9
2023-06-28 21:45:40.893,Peppa Pig,48:a1:95:eb:c6:20,-65,4.75,1.9
2023-06-28 21:45:40.896,BUAA-Mobile,18:64:72:d3:03:91,-70,4.75,1.9
2023-06-28 21:45:40.899,BUAA-WiFi,18:64:72:d3:03:90,-70,4.75,1.9
2023-06-28 21:45:40.901,BUAA-WiFi,18:64:72:d3:29:40,-88,4.75,1.9
2023-06-28 21:45:40.903,buaacw,04:79:75:8f:16:ca,-91,4.75,1.9
2023-06-28 21:45:40.906,BUAA-Mobile,b0:f9:63:24:19:f2,-93,4.75,1.9
2023-06-28 21:45:40.908,BUAA-Mobile,18:64:72:d3:29:41,-88,4.75,1.9
2023-06-28 21:45:40.910,BUAA-Mobile,18:64:72:d3:21:a1,-58,4.75,1.9
2023-06-28 21:45:40.912,BUAA-WiFi,18:64:72:d3:21:a0,-59,4.75,1.9
2023-06-28 21:45:40.916,BUAA-Mobile,18:64:72:d3:03:81,-65,4.75,1.9
2023-06-28 21:45:40.918,BUAA-WiFi,18:64:72:d3:03:80,-65,4.75,1.9
2023-06-28 21:45:40.920,Peppa Pig,48:a1:95:eb:c6:21,-69,4.75,1.9
2023-06-28 21:45:40.923,BUAA-WiFi,18:64:72:d3:2f:20,-87,4.75,1.9
2023-06-28 21:45:40.925,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-87,4.75,1.9
2023-06-28 21:45:40.927,,0c:b5:27:5e:a2:c1,-96,4.75,1.9
2023-06-28 21:45:40.929,BUAA-Mobile,18:64:72:d3:2f:21,-87,4.75,1.9
2023-06-28 21:45:40.931,,32:b4:9e:60:24:33,-84,4.75,1.9
2023-06-28 21:45:41.874,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,4.75,1.9
2023-06-28 21:45:41.881,BUAA-Mobile,18:64:72:d3:21:b1,-46,4.75,1.9
2023-06-28 21:45:41.887,BUAA-WiFi,18:64:72:d3:21:b0,-46,4.75,1.9
2023-06-28 21:45:41.889,AP1_5G,f0:b4:29:db:56:86,-53,4.75,1.9
2023-06-28 21:45:41.892,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-50,4.75,1.9
2023-06-28 21:45:41.894,AP1,f0:b4:29:db:56:85,-45,4.75,1.9
2023-06-28 21:45:41.896,Peppa Pig,48:a1:95:eb:c6:20,-65,4.75,1.9
2023-06-28 21:45:41.899,BUAA-Mobile,18:64:72:d3:03:91,-70,4.75,1.9
2023-06-28 21:45:41.901,BUAA-WiFi,18:64:72:d3:03:90,-70,4.75,1.9
2023-06-28 21:45:41.904,BUAA-WiFi,18:64:72:d3:29:40,-88,4.75,1.9
2023-06-28 21:45:41.906,buaacw,04:79:75:8f:16:ca,-91,4.75,1.9
2023-06-28 21:45:41.909,BUAA-Mobile,b0:f9:63:24:19:f2,-93,4.75,1.9
2023-06-28 21:45:41.911,BUAA-Mobile,18:64:72:d3:29:41,-88,4.75,1.9
2023-06-28 21:45:41.914,BUAA-Mobile,18:64:72:d3:21:a1,-58,4.75,1.9
2023-06-28 21:45:41.916,BUAA-WiFi,18:64:72:d3:21:a0,-59,4.75,1.9
2023-06-28 21:45:41.918,BUAA-Mobile,18:64:72:d3:03:81,-65,4.75,1.9
2023-06-28 21:45:41.920,BUAA-WiFi,18:64:72:d3:03:80,-65,4.75,1.9
