Time,Name,IP,Value,X,Y
2023-06-28 20:37:59.040,Peppa Pig,48:a1:95:eb:c6:21,-66,1.0,8.2
2023-06-28 20:37:59.048,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.0,8.2
2023-06-28 20:37:59.049,BUAA-Mobile,18:64:72:d3:21:b1,-41,1.0,8.2
2023-06-28 20:37:59.051,BUAA-WiFi,18:64:72:d3:21:b0,-43,1.0,8.2
2023-06-28 20:37:59.053,AP1_5G,f0:b4:29:db:56:86,-63,1.0,8.2
2023-06-28 20:37:59.053,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-27,1.0,8.2
2023-06-28 20:37:59.054,AP1,f0:b4:29:db:56:85,-50,1.0,8.2
2023-06-28 20:37:59.055,xiao group,8a:25:93:86:e0:4c,-88,1.0,8.2
2023-06-28 20:37:59.056,BUAA-WiFi,18:64:72:d3:29:40,-66,1.0,8.2
2023-06-28 20:37:59.057,BUAA-Mobile,18:64:72:d3:21:a1,-50,1.0,8.2
2023-06-28 20:37:59.057,BUAA-WiFi,18:64:72:d3:21:a0,-50,1.0,8.2
2023-06-28 20:37:59.058,,28:64:b0:7b:b0:a1,-82,1.0,8.2
2023-06-28 20:37:59.059,BUAA-WiFi,18:64:72:d3:03:80,-66,1.0,8.2
2023-06-28 20:37:59.059,,28:64:b0:7b:b0:a5,-83,1.0,8.2
2023-06-28 20:38:00.023,Peppa Pig,48:a1:95:eb:c6:21,-66,1.0,8.2
2023-06-28 20:38:00.028,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-53,1.0,8.2
2023-06-28 20:38:00.032,BUAA-Mobile,18:64:72:d3:21:b1,-41,1.0,8.2
2023-06-28 20:38:00.035,BUAA-WiFi,18:64:72:d3:21:b0,-43,1.0,8.2
2023-06-28 20:38:00.038,AP1_5G,f0:b4:29:db:56:86,-63,1.0,8.2
2023-06-28 20:38:00.041,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-27,1.0,8.2
2023-06-28 20:38:00.042,AP1,f0:b4:29:db:56:85,-50,1.0,8.2
2023-06-28 20:38:00.044,xiao group,8a:25:93:86:e0:4c,-88,1.0,8.2
2023-06-28 20:38:00.045,BUAA-WiFi,18:64:72:d3:29:40,-66,1.0,8.2
2023-06-28 20:38:00.046,BUAA-Mobile,18:64:72:d3:21:a1,-50,1.0,8.2
2023-06-28 20:38:00.047,BUAA-WiFi,18:64:72:d3:21:a0,-50,1.0,8.2
2023-06-28 20:38:00.048,,28:64:b0:7b:b0:a1,-82,1.0,8.2
2023-06-28 20:38:00.050,BUAA-WiFi,18:64:72:d3:03:80,-66,1.0,8.2
2023-06-28 20:38:00.051,,28:64:b0:7b:b0:a5,-83,1.0,8.2
2023-06-28 20:38:01.023,BUAA-Mobile,40:e3:d6:1a:cc:51,-94,1.0,8.2
2023-06-28 20:38:01.028,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-49,1.0,8.2
2023-06-28 20:38:01.033,Peppa Pig,48:a1:95:eb:c6:21,-61,1.0,8.2
2023-06-28 20:38:01.038,BUAA-Mobile,18:64:72:d3:21:b1,-40,1.0,8.2
2023-06-28 20:38:01.041,BUAA-WiFi,18:64:72:d3:21:b0,-42,1.0,8.2
2023-06-28 20:38:01.044,AP1_5G,f0:b4:29:db:56:86,-63,1.0,8.2
2023-06-28 20:38:01.045,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-26,1.0,8.2
2023-06-28 20:38:01.047,AP1,f0:b4:29:db:56:85,-51,1.0,8.2
2023-06-28 20:38:01.048,Peppa Pig,48:a1:95:eb:c6:20,-60,1.0,8.2
2023-06-28 20:38:01.050,BUAA-WiFi,18:64:72:d3:29:40,-73,1.0,8.2
2023-06-28 20:38:01.052,BUAA-Mobile,18:64:72:d3:29:41,-72,1.0,8.2
2023-06-28 20:38:01.055,BUAA-Mobile,18:64:72:d3:21:a1,-50,1.0,8.2
2023-06-28 20:38:01.057,BUAA-WiFi,18:64:72:d3:21:a0,-50,1.0,8.2
2023-06-28 20:38:01.059,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-84,1.0,8.2
2023-06-28 20:38:02.023,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-45,1.0,8.2
2023-06-28 20:38:02.026,Peppa Pig,48:a1:95:eb:c6:21,-60,1.0,8.2
2023-06-28 20:38:02.029,BUAA-Mobile,18:64:72:d3:21:b1,-41,1.0,8.2
2023-06-28 20:38:02.031,BUAA-WiFi,18:64:72:d3:21:b0,-41,1.0,8.2
2023-06-28 20:38:02.032,AP1_5G,f0:b4:29:db:56:86,-61,1.0,8.2
2023-06-28 20:38:02.033,,54:16:51:2a:5a:0d,-93,1.0,8.2
2023-06-28 20:38:02.034,Peppa Pig,48:a1:95:eb:c6:20,-57,1.0,8.2
2023-06-28 20:38:02.035,AP1,f0:b4:29:db:56:85,-48,1.0,8.2
2023-06-28 20:38:02.037,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-30,1.0,8.2
2023-06-28 20:38:02.038,BUAA-Mobile,18:64:72:d3:03:91,-63,1.0,8.2
2023-06-28 20:38:02.039,BUAA-WiFi,18:64:72:d3:03:90,-63,1.0,8.2
2023-06-28 20:38:02.040,BUAA-Mobile,18:64:72:d3:29:41,-70,1.0,8.2
2023-06-28 20:38:02.041,BUAA-WiFi,18:64:72:d3:29:40,-69,1.0,8.2
2023-06-28 20:38:02.042,BUAA-WiFi,18:64:72:d3:21:a0,-76,1.0,8.2
2023-06-28 20:38:02.043,HUAWEI-GYEL3E_5G,c8:94:bb:21:09:24,-87,1.0,8.2
2023-06-28 20:38:02.044,BUAA-WiFi,18:64:72:d3:1f:e0,-83,1.0,8.2
2023-06-28 20:38:02.045,BUAA-Mobile,18:64:72:d3:21:a1,-51,1.0,8.2
2023-06-28 20:38:02.047,BUAA-Mobile,18:64:72:d3:03:81,-59,1.0,8.2
2023-06-28 20:38:02.048,BUAA-Mobile,18:64:72:d3:29:51,-71,1.0,8.2
2023-06-28 20:38:02.049,BUAA-WiFi,18:64:72:d3:29:50,-70,1.0,8.2
2023-06-28 20:38:02.050,BUAA-WiFi,18:64:72:d3:03:80,-60,1.0,8.2
2023-06-28 20:38:02.052,BUAA-Mobile,40:e3:d6:1a:cc:51,-94,1.0,8.2
2023-06-28 20:38:03.022,Xiaomi_CEB5_5G,f0:b4:29:da:ce:b7,-46,1.0,8.2
2023-06-28 20:38:03.025,Peppa Pig,48:a1:95:eb:c6:21,-60,1.0,8.2
2023-06-28 20:38:03.027,BUAA-Mobile,18:64:72:d3:21:b1,-40,1.0,8.2
2023-06-28 20:38:03.028,BUAA-WiFi,18:64:72:d3:21:b0,-41,1.0,8.2
2023-06-28 20:38:03.029,,56:16:51:1a:5a:0d,-88,1.0,8.2
2023-06-28 20:38:03.030,,54:16:51:2a:5a:0d,-91,1.0,8.2
2023-06-28 20:38:03.031,AP1_5G,f0:b4:29:db:56:86,-64,1.0,8.2
2023-06-28 20:38:03.032,Xiaomi_CEB5,f0:b4:29:da:ce:b6,-29,1.0,8.2
2023-06-28 20:38:03.034,AP1,f0:b4:29:db:56:85,-45,1.0,8.2
